wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,versetype,subtype,syllabified
1379,202,2,gré,gré,VI_21,N,N,,10s,---,C/V\
1380,202,3,d',d',VI_21,Pre,Pre,de,10s,---,C/\
1381,202,4,amours,amours,VI_21,N,N,,10s,---,/V\.'C/V\
1382,202,5,et,et,VI_21,Crd,Crd,et,10s,---,/V\
1383,202,6,à,à,VI_21,Pre,Pre,à,10s,---,/V\
1384,202,7,l',l',VI_21,Det,Det,le,10s,---,C/\
1385,202,8,onneur,onneur,VI_21,N,N,,10s,---,/V\.'C/V\
1386,202,9,ma,ma,VI_21,Det,Det,mon,10s,---,C/V\
1387,202,10,dame,dame,VI_21,N,N,,10s,---,'C/V\.C/(e)\
1388,202,11,.,.,VI_21,Pnc,Pnc,,10s,---,
1389,203,1,souvenirs,souvenirs,XXIII_1,Vinf,Vinf,souvenir,10s,---,C/V\.C/e\.'C/V\
1390,203,2,fait,fait,XXIII_1,Vfin,Vfin,faire,10s,---,C/V\
1391,203,3,meint,meint,XXIII_1,QIs,QIs,maint,10s,---,C/V\
1392,203,4,amant,amant,XXIII_1,Vprs,Vprs,aimer,10s,---,/V\.'C/V\
1393,203,5,resjoir,resjoir,XXIII_1,Vinf,Vinf,réjouir,10s,---,C/V\.C/V\.'C/V\
1394,203,6,",",",",XXIII_1,Pnc,Pnc,,10s,---,
1395,204,1,mais,mais,XXIII_2,Crd,Crd,mais,10s,---,C/V\
1396,204,2,il,il,XXIII_2,Prn,Prn$,il,10s,---,/V\
1397,204,3,me,me,XXIII_2,Prn,Prn$$,1ps,10s,---,C/(e)\
1398,204,4,fait,fait,XXIII_2,Vfin,Vfin,faire,10s,---,C/V\
1399,204,5,toute,toute,XXIII_2,QIs,QIs,tout,10s,---,'C/V\.C/(e)\
1400,204,6,doulour,doulour,XXIII_2,N,N,,10s,---,C/V\.'C/V\
1401,204,7,avoir,avoir,XXIII_2,Vinf,Vinf,avoir,10s,---,/V\.'C/V\
1402,204,8,;,;,XXIII_2,Pnc,Pnc,,10s,---,
1403,205,1,car,car,XXIII_3,Crd,Crd,car,10s,---,C/V\
1404,205,2,il,il,XXIII_3,Prn,Prn$,il,10s,---,/V\
1405,205,3,m',m',XXIII_3,Prn,Prn$$,1ps,10s,---,C/\
1406,205,4,estuet,estuet,XXIII_3,Vfin,Vfin,estovoir,10s,---,/V\.'C/V\
1407,205,5,tout,tout,XXIII_3,QIs,QIs,tout,10s,---,C/V\
1408,205,6,adés,adés,XXIII_3,Adv,Adv,adès,10s,---,/V\.'C/V\
1409,205,7,souvenir,souvenir,XXIII_3,Vinf,Vinf,souvenir,10s,---,C/V\.C/e\.'C/V\
1410,206,1,de,de,XXIII_4,Pre,Pre,de,10s,---,C/(e)\
1411,206,2,ma,ma,XXIII_4,Det,Det,mon,10s,---,C/V\
1412,206,3,dame,dame,XXIII_4,N,N,,10s,---,'C/V\.C/(e)\
1413,206,4,que,que,XXIII_4,Qux,Qux,que,10s,---,C/(e)\
1414,206,5,j',j',XXIII_4,Prn,Prn$,je,10s,---,C/\
1415,206,6,aim,aim,XXIII_4,Vfin,Vfin,aimer,10s,---,/V\
1416,206,7,sans,sans,XXIII_4,Pre,Pre,sans,10s,---,C/V\
1417,206,8,decevoir,decevoir,XXIII_4,Vinf,Vinf,décevoir,10s,---,C/V\.C/e\.'C/V\
1418,206,9,",",",",XXIII_4,Pnc,Pnc,,10s,---,
1419,207,1,et,et,XXIII_5,Crd,Crd,et,10s,---,/V\
1420,207,2,quant,quant,XXIII_5,Sub,Sub,quand,10s,---,C/V\
1421,207,3,ne,ne,XXIII_5,Neg,Neg,ne,10s,---,C/(e)\
1422,207,4,puis,puis,XXIII_5,Vfin,Vfin,pouvoir2,10s,---,C/V\
1423,207,5,ne,ne,XXIII_5,Crd,Crd,ne2,10s,---,C/(e)\
1424,207,6,sentir,sentir,XXIII_5,Vinf,Vinf,sentir,10s,---,C/V\.'C/V\
1425,207,7,ne,ne,XXIII_5,Crd,Crd,ne2,10s,---,C/(e)\
1426,207,8,veoir,veoir,XXIII_5,Vinf,Vinf,voir,10s,---,C/(V)\.'/V\
1427,208,1,la,la,XXIII_6,Det,Det,le,10s,---,C/V\
1428,208,2,parfaite,parfaite,XXIII_6,Vpp,Vpp,parfaire,10s,---,C/V\.'C/V\.C/(e)\
1429,208,3,douceur,douceur,XXIII_6,N,N,,10s,---,C/V\.'C/V\
1430,208,4,dont,dont,XXIII_6,Qux,Qux,dont,10s,---,C/V\
1431,208,5,elle,elle,XXIII_6,Prn,Prn$,elle,10s,---,'/V\.C/(e)\
1432,208,6,est,est,XXIII_6,Vfin,Vfin,être,10s,---,/V\
1433,208,7,pleinne,pleinne,XXIII_6,Adj,Adj,plein,10s,---,'C/V\.C/(e)\
1434,208,8,",",",",XXIII_6,Pnc,Pnc,,10s,---,
1435,209,1,joie,joie,XXIII_7,N,N,,10s,---,'C/V\./(e)\
1436,209,2,me,me,XXIII_7,Prn,Prn$$,1ps,10s,---,C/(e)\
1437,209,3,fuit,fuit,XXIII_7,Vfin,Vfin,fuir,10s,---,C/V\
1438,209,4,et,et,XXIII_7,Crd,Crd,et,10s,---,/V\
1439,209,5,doleur,doleur,XXIII_7,N,N,,10s,---,C/V\.'C/V\
1440,209,6,m',m',XXIII_7,Prn,Prn$$,1ps,10s,---,C/\
1441,209,7,est,est,XXIII_7,Vfin,Vfin,être,10s,---,/V\
1442,209,8,procheinne,procheinne,XXIII_7,N,N,,10s,---,C/V\.'C/V\.C/(e)\
1443,209,9,.,.,XXIII_7,Pnc,Pnc,,10s,---,
1444,210,1,si,si,XXIII_8,Adv,Adv,si4,10s,---,C/V\
1445,210,2,n',n',XXIII_8,Neg,Neg,ne,10s,---,C/\
1446,210,3,est,est,XXIII_8,Vfin,Vfin,être,10s,---,/V\
1447,210,4,nulz,nulz,XXIII_8,QIs,QIs,nul,10s,---,C/V\
1448,210,5,biens,biens,XXIII_8,N,N,bien,10s,---,C/V\
1449,210,6,qui,qui,XXIII_8,Qux,Qux,qui,10s,---,C/V\
1450,210,7,me,me,XXIII_8,Prn,Prn$$,1ps,10s,---,C/(e)\
1451,210,8,peust,peust,XXIII_8,Vfin,Vfin,pouvoir2,10s,---,C/(V)\.'/V\
1452,210,9,venir,venir,XXIII_8,Vinf,Vinf,venir,10s,---,C/V\.'C/V\
1453,210,10,",",",",XXIII_8,Pnc,Pnc,,10s,---,
1454,211,1,car,car,XXIII_9,Crd,Crd,car,10s,---,C/V\
1455,211,2,je,je,XXIII_9,Prn,Prn$,je,10s,---,C/(e)\
1456,211,3,sui,sui,XXIII_9,Vfin,Vfin,être,10s,---,C/V\
1457,211,4,tous,tous,XXIII_9,QIs,QIs,tout,10s,---,C/V\
1458,211,5,cheus,cheus,XXIII_9,Vpp,Vpp,choir,10s,---,C/(V)\.'/V\
1459,211,6,en,en,XXIII_9,Pre,Pre,en,10s,---,/V\
1460,211,7,desespoir,desespoir,XXIII_9,N,N,,10s,---,C/V\.C/e\.'C/V\
1461,211,8,;,;,XXIII_9,Pnc,Pnc,,10s,---,
1462,212,1,et,et,XXIII_10,Crd,Crd,et,10s,---,/V\
1463,212,2,c',c',XXIII_10,Prn,Prn$,ce,10s,---,C/\
1464,212,3,est,est,XXIII_10,Vfin,Vfin,être,10s,---,/V\
1465,212,4,raisons,raisons,XXIII_10,N,N,,10s,---,C/V\.'C/V\
1466,212,5,qu',qu',XXIII_10,Sub,Sub,que,10s,---,C/\
1467,212,6,il,il,XXIII_10,Prn,Prn$,il,10s,---,/V\
1468,212,7,me,me,XXIII_10,Prn,Prn$$,1ps,10s,---,C/(e)\
1469,212,8,doie,doie,XXIII_10,Vfin,Vfin,devoir2,10s,---,'C/V\./(e)\
1470,212,9,fuïr,fuïr,XXIII_10,Vinf,Vinf,fuir,10s,---,C/V\.'C/V\
1471,212,10,",",",",XXIII_10,Pnc,Pnc,,10s,---,
1472,213,1,quant,quant,XXIII_11,Sub,Sub,quand,10s,---,C/V\
1473,213,2,je,je,XXIII_11,Prn,Prn$,je,10s,---,C/(e)\
1474,213,3,ne,ne,XXIII_11,Neg,Neg,ne,10s,---,C/(e)\
1475,213,4,puis,puis,XXIII_11,Vfin,Vfin,pouvoir2,10s,---,C/V\
1476,213,5,les,les,XXIII_11,Det,Det,le,10s,---,C/V\
1477,213,6,doulz,doulz,XXIII_11,Adj,Adj,doux,10s,---,C/V\
1478,213,7,biens,biens,XXIII_11,N,N,bien,10s,---,C/V\
1479,213,8,recevoir,recevoir,XXIII_11,Vinf,Vinf,recevoir,10s,---,C/V\.C/e\.'C/V\
1480,214,1,qui,qui,XXIII_12,Qux,Qux,qui,10s,---,C/V\
1481,214,2,m',m',XXIII_12,Prn,Prn$$,1ps,10s,---,C/\
1482,214,3,ont,ont,XXIII_12,Vfin,Vfin,avoir,10s,---,/V\
1483,214,4,tenui,tenui,XXIII_12,Vpp,Vpp,tenir,10s,---,C/e\.'C/V\
1484,214,5,en,en,XXIII_12,Pre,Pre,en,10s,---,/V\
1485,214,6,gracieus,gracieus,XXIII_12,Adj,Adj,,10s,---,C/V\.C/{V}\.'/V\
1486,214,7,espoir,espoir,XXIII_12,N,N,,10s,---,/V\.'C/V\
1487,214,8,.,.,XXIII_12,Pnc,Pnc,,10s,---,
1488,215,1,et,et,XXIII_13,Crd,Crd,et,10s,---,/V\
1489,215,2,quant,quant,XXIII_13,Sub,Sub,quand,10s,---,C/V\
1490,215,3,amours,amours,XXIII_13,N,N,,10s,---,/V\.'C/V\
1491,215,4,de,de,XXIII_13,Pre,Pre,de,10s,---,C/(e)\
1492,215,5,moy,moy,XXIII_13,Prn,Prn,moi,10s,---,C/V\
1493,215,6,grever,grever,XXIII_13,Vinf,Vinf,grever,10s,---,C/V\.'C/V\
1494,215,7,se,se,XXIII_13,Prn,Prn$$,se,10s,---,C/(e)\
1495,215,8,peinne,peinne,XXIII_13,Vfin,Vfin,peiner,10s,---,'C/V\.C/(e)\
1496,215,9,",",",",XXIII_13,Pnc,Pnc,,10s,---,
1497,216,1,joie,joie,XXIII_14,N,N,,10s,---,'C/V\./(e)\
1498,216,2,me,me,XXIII_14,Prn,Prn$$,1ps,10s,---,C/(e)\
1499,216,3,fuit,fuit,XXIII_14,Vfin,Vfin,fuir,10s,---,C/V\
1500,216,4,et,et,XXIII_14,Crd,Crd,et,10s,---,/V\
1501,216,5,doleur,doleur,XXIII_14,N,N,,10s,---,C/V\.'C/V\
1502,216,6,m',m',XXIII_14,Prn,Prn$$,1ps,10s,---,C/\
1503,216,7,est,est,XXIII_14,Vfin,Vfin,être,10s,---,/V\
1504,216,8,procheinne,procheinne,XXIII_14,Adj,Adj,prochain,10s,---,C/V\.'C/V\.C/(e)\
1505,216,9,.,.,XXIII_14,Pnc,Pnc,,10s,---,
1506,217,1,s',s',XXIII_15,Adv,Adv,si4,10s,---,C/\
1507,217,2,ay,ay,XXIII_15,Vfin,Vfin,avoir,10s,---,/V\
1508,217,3,moult,moult,XXIII_15,QIs,QIs,moult,10s,---,C/V\
1509,217,4,plus,plus,XXIII_15,Adv,Adv,plus,10s,---,C/V\
1510,217,5,chier,chier,XXIII_15,Adj,Adj,cher,10s,---,C/V\
1511,217,6,de,de,XXIII_15,Pre,Pre,de,10s,---,C/(e)\
1512,217,7,ma,ma,XXIII_15,Det,Det,mon,10s,---,C/V\
1513,217,8,doleur,doleur,XXIII_15,N,N,,10s,---,C/V\.'C/V\
1514,217,9,morir,morir,XXIII_15,Vinf,Vinf,mourir,10s,---,C/V\.'C/V\
1515,218,1,que,que,XXIII_16,Sub,Sub,que,10s,---,C/(e)\
1516,218,2,pour,pour,XXIII_16,Pre,Pre,pour,10s,---,C/V\
1517,218,3,amer,amer,XXIII_16,Vinf,Vinf,aimer,10s,---,/V\.'C/V\
1518,218,4,languir,languir,XXIII_16,Vinf,Vinf,languir,10s,---,C/V\.'C/V\
1519,218,5,et,et,XXIII_16,Crd,Crd,et,10s,---,/V\
1520,218,6,main,main,XXIII_16,N,N,,10s,---,C/V\
1521,218,7,et,et,XXIII_16,Crd,Crd,et,10s,---,/V\
1522,218,8,soir,soir,XXIII_16,N,N,,10s,---,C/V\
1523,218,9,",",",",XXIII_16,Pnc,Pnc,,10s,---,
1524,219,1,car,car,XXIII_17,Crd,Crd,car,10s,---,C/V\
1525,219,2,l',l',XXIII_17,Det,Det,le,10s,---,C/\
1526,219,3,ardure,ardure,XXIII_17,N,N,,10s,---,/V\.'C/V\.C/(e)\
1527,219,4,de,de,XXIII_17,Pre,Pre,de,10s,---,C/(e)\
1528,219,5,mon,mon,XXIII_17,Det,Det,mon,10s,---,C/V\
1529,219,6,triste,triste,XXIII_17,Adj,Adj,triste,10s,---,'C/V\.C/(e)\
1530,219,7,desir,desir,XXIII_17,N,N,,10s,---,C/V\.'C/V\
1531,220,1,me,me,XXIII_18,Prn,Prn$$,1ps,10s,---,C/(e)\
1532,220,2,fait,fait,XXIII_18,Vfin,Vfin,faire,10s,---,C/V\
1533,220,3,adés,adés,XXIII_18,Adv,Adv,adès,10s,---,/V\.'C/V\
1534,220,4,de,de,XXIII_18,Pre,Pre,de,10s,---,C/(e)\
1535,220,5,plus,plus,XXIII_18,Adv,Adv,plus,10s,---,C/V\
1536,220,6,en,en,XXIII_18,Pre,Pre,en,10s,---,/V\
1537,220,7,plus,plus,XXIII_18,Adv,Adv,plus,10s,---,C/V\
1538,220,8,doloir,doloir,XXIII_18,Vinf,Vinf,douloir,10s,---,C/V\.'C/V\
1539,220,9,;,;,XXIII_18,Pnc,Pnc,,10s,---,
1540,221,1,et,et,XXIII_19,Crd,Crd,et,10s,---,/V\
1541,221,2,quant,quant,XXIII_19,Sub,Sub,quand,10s,---,C/V\
1542,221,3,je,je,XXIII_19,Prn,Prn$,je,10s,---,C/(e)\
1543,221,4,tais,tais,XXIII_19,Vfin,Vfin,taire,10s,---,C/V\
1544,221,5,d',d',XXIII_19,Pre,Pre,de,10s,---,C/\
1545,221,6,amer,amer,XXIII_19,Vinf,Vinf,aimer,10s,---,/V\.'C/V\
1546,221,7,tout,tout,XXIII_19,QIs,QIs,tout,10s,---,C/V\
1547,221,8,mon,mon,XXIII_19,Det,Det,mon,10s,---,C/V\
1548,221,9,pouoir,pouoir,XXIII_19,N,N,pouvoir,10s,---,C/V\.'C/V\
1549,222,1,et,et,XXIII_20,Crd,Crd,et,10s,---,/V\
1550,222,2,ma,ma,XXIII_20,Det,Det,mon,10s,---,C/V\
1551,222,3,douce,douce,XXIII_20,Adj,Adj,doux,10s,---,'C/V\.C/(e)\
1552,222,4,dame,dame,XXIII_20,N,N,,10s,---,'C/V\.C/(e)\
1553,222,5,m',m',XXIII_20,Prn,Prn$$,1ps,10s,---,C/\
1554,222,6,est,est,XXIII_20,Vfin,Vfin,être,10s,---,/V\
1555,222,7,si,si,XXIII_20,Adv,Adv,si4,10s,---,C/V\
1556,222,8,longteinne,longteinne,XXIII_20,Adj,Adj,,10s,---,C/V\.'C/V\.C/(e)\
1557,222,9,",",",",XXIII_20,Pnc,Pnc,,10s,---,
1558,223,1,joie,joie,XXIII_21,N,N,,10s,---,'C/V\./(e)\
1559,223,2,me,me,XXIII_21,Prn,Prn$$,1ps,10s,---,C/(e)\
1560,223,3,fuit,fuit,XXIII_21,Vfin,Vfin,fuir,10s,---,C/V\
1561,223,4,et,et,XXIII_21,Crd,Crd,et,10s,---,/V\
1562,223,5,dolour,dolour,XXIII_21,N,N,,10s,---,C/V\.'C/V\
1563,223,6,m',m',XXIII_21,Prn,Prn$$,1ps,10s,---,C/\
1564,223,7,est,est,XXIII_21,Vfin,Vfin,être,10s,---,/V\
1565,223,8,procheinne,procheinne,XXIII_21,Adj,Adj,prochain,10s,---,C/V\.'C/V\.C/(e)\
1566,223,9,.,.,XXIII_21,Pnc,Pnc,,10s,---,
1567,224,1,se,se,XXIV_1,Sub,Sub,si3,10s,---,C/(e)\
1568,224,2,je,je,XXIV_1,Prn,Prn$,je,10s,---,C/(e)\
1569,224,3,me,me,XXIV_1,Prn,Prn$$,1ps,10s,---,C/(e)\
1570,224,4,fusse,fusse,XXIV_1,Vfin,Vfin,être,10s,---,'C/V\.C/(e)\
1571,224,5,envers,envers,XXIV_1,PrA,PrA,envers,10s,---,/V\.'C/V\
1572,224,6,amours,amours,XXIV_1,N,N,,10s,---,/V\.'C/V\
1573,224,7,meffais,meffais,XXIV_1,Vpp,Vpp,méfaire,10s,---,C/V\.'C/V\
1574,224,8,",",",",XXIV_1,Pnc,Pnc,,10s,---,
1575,225,1,bien,bien,XXIV_2,Adv,Adv,bien,10s,---,C/V\
1576,225,2,me,me,XXIV_2,Prn,Prn$$,1ps,10s,---,C/(e)\
1577,225,3,deust,deust,XXIV_2,Vfin,Vfin,devoir2,10s,---,C/(V)\.'/V\
1578,225,4,de,de,XXIV_2,Pre,Pre,de,10s,---,C/(e)\
1579,225,5,ma,ma,XXIV_2,Det,Det,mon,10s,---,C/V\
1580,225,6,dame,dame,XXIV_2,N,N,,10s,---,'C/V\.C/(e)\
1581,225,7,eslongier,eslongier,XXIV_2,Vinf,Vinf,éloigner,10s,---,/V\.C/V\.'C/V\
1582,225,8,;,;,XXIV_2,Pnc,Pnc,,10s,---,
1583,226,1,mais,mais,XXIV_3,Crd,Crd,mais,10s,---,C/V\
1584,226,2,je,je,XXIV_3,Prn,Prn$,je,10s,---,C/(e)\
1585,226,3,sçay,sçay,XXIV_3,Vfin,Vfin,savoir,10s,---,C/V\
1586,226,4,bien,bien,XXIV_3,Adv,Adv,bien,10s,---,C/V\
1587,226,5,qu',qu',XXIV_3,Sub,Sub,que,10s,---,C/\
1588,226,6,onques,onques,XXIV_3,Adv,Adv,onques,10s,---,'/V\.C/e\
1589,226,7,n',n',XXIV_3,Neg,Neg,ne,10s,---,C/\
1590,226,8,en,en,XXIV_3,Pre,Pre,en,10s,---,/V\
1591,226,9,dis,dis,XXIV_3,N,N,,10s,---,C/V\
1592,226,10,n',n',XXIV_3,Crd,Crd,ne2,10s,---,C/\
1593,226,11,en,en,XXIV_3,Pre,Pre,en,10s,---,/V\
1594,226,12,fais,fais,XXIV_3,N,N,,10s,---,C/V\
1595,227,1,ne,ne,XXIV_4,Crd,Crd,ne2,10s,---,C/(e)\
1596,227,2,li,li,XXIV_4,Prn,Prn$$,li,10s,---,C/V\
1597,227,3,meffis,meffis,XXIV_4,Vfin,Vfin,méfaire,10s,---,C/V\.'C/V\
1598,227,4,",",",",XXIV_4,Pnc,Pnc,,10s,---,
1599,227,5,dont,dont,XXIV_4,Qux,Qux,dont,10s,---,C/V\
1600,227,6,se,se,XXIV_4,Prn,Prn$$,se,10s,---,C/(e)\
1601,227,7,deust,deust,XXIV_4,Vfin,Vfin,devoir2,10s,---,C/(V)\.'/V\
1602,227,8,courcier,courcier,XXIV_4,Vinf,Vinf,courroucer,10s,---,C/V\.'C/V\
1603,227,9,",",",",XXIV_4,Pnc,Pnc,,10s,---,
1604,228,1,ce,ce,XXIV_5,Prn,Prn$,ce,10s,---,C/(e)\
1605,228,2,m',m',XXIV_5,Prn,Prn$$,1ps,10s,---,C/\
1606,228,3,est,est,XXIV_5,Vfin,Vfin,être,10s,---,/V\
1607,228,4,avis,avis,XXIV_5,N,N,,10s,---,/V\.'C/V\
1608,228,5,",",",",XXIV_5,Pnc,Pnc,,10s,---,
1609,228,6,qui,qui,XXIV_5,Qux,Qux,qui,10s,---,C/V\
1610,228,7,vuet,vuet,XXIV_5,Vfin,Vfin,vouloir,10s,---,C/V\
1611,228,8,a,a,XXIV_5,Pre,Pre,à,10s,---,/V\
1612,228,9,droit,droit,XXIV_5,N,N,droit,10s,---,C/V\
1613,228,10,jugier,jugier,XXIV_5,Vinf,Vinf,juger,10s,---,C/V\.'C/V\
1614,228,11,.,.,XXIV_5,Pnc,Pnc,,10s,---,
1615,229,1,quant,quant,XXIV_6,Sub,Sub,quand,10s,---,C/V\
1616,229,2,je,je,XXIV_6,Prn,Prn$,je,10s,---,C/(e)\
1617,229,3,me,me,XXIV_6,Prn,Prn$$,1ps,10s,---,C/(e)\
1618,229,4,plein,plein,XXIV_6,Vfin,Vfin,plaindre,10s,---,C/V\
1619,229,5,",",",",XXIV_6,Pnc,Pnc,,10s,---,
1620,229,6,nulz,nulz,XXIV_6,QIs,QIs,nul,10s,---,C/V\
1621,229,7,ne,ne,XXIV_6,Neg,Neg,ne,10s,---,C/(e)\
1622,229,8,m',m',XXIV_6,Prn,Prn$$,1ps,10s,---,C/\
1623,229,9,en,en,XXIV_6,Prn,Prn$$,en2,10s,---,/V\
1624,229,10,doit,doit,XXIV_6,Vfin,Vfin,devoir2,10s,---,C/V\
1625,229,11,blasmer,blasmer,XXIV_6,Vinf,Vinf,blâmer,10s,---,C/V\.'C/V\
1626,229,12,",",",",XXIV_6,Pnc,Pnc,,10s,---,
1627,230,1,puis,puis,XXIV_7,PrA,PrA,puis,10s,---,C/V\
1628,230,2,qu',qu',XXIV_7,Sub,Sub,que,10s,---,C/\
1629,230,3,en,en,XXIV_7,Pre,Pre,en,10s,---,/V\
1630,230,4,amer,amer,XXIV_7,Vinf,Vinf,aimer,10s,---,/V\.'C/V\
1631,230,5,ne,ne,XXIV_7,Neg,Neg,ne,10s,---,C/(e)\
1632,230,6,puis,puis,XXIV_7,Vfin,Vfin,pouvoir2,10s,---,C/V\
1633,230,7,trouver,trouver,XXIV_7,Vinf,Vinf,trouver,10s,---,C/V\.'C/V\
1634,230,8,qu',qu',XXIV_7,Sub,Sub,que,10s,---,C/\
1635,230,9,amer,amer,XXIV_7,Vinf,Vinf,aimer,10s,---,/V\.'C/V\
1636,230,10,.,.,XXIV_7,Pnc,Pnc,,10s,---,
1637,231,1,trop,trop,XXIV_8,Adv,Adv,trop,10s,---,C/V\
1638,231,2,compere,compere,XXIV_8,Vfin,Vfin,comparer,10s,---,C/V\.'C/V\.C/(e)\
1639,231,3,ses,ses,XXIV_8,Det,Det,son4,10s,---,C/V\
1640,231,4,gracieus,gracieus,XXIV_8,Adj,Adj,,10s,---,C/V\.C/{V}\.'/V\
1641,231,5,biens,biens,XXIV_8,N,N,bien,10s,---,C/V\
1642,231,6,fais,fais,XXIV_8,Vfin,Vfin,faire,10s,---,C/V\
1643,232,1,cilz,cilz,XXIV_9,Dem,Dem,cil,10s,---,C/V\
1644,232,2,qui,qui,XXIV_9,Qux,Qux,qui,10s,---,C/V\
1645,232,3,la,la,XXIV_9,Prn,Prn$$,3p,10s,---,C/V\
1646,232,4,sert,sert,XXIV_9,Vfin,Vfin,servir,10s,---,C/V\
1647,232,5,de,de,XXIV_9,Pre,Pre,de,10s,---,C/(e)\
1648,232,6,fin,fin,XXIV_9,Adj,Adj,fin2,10s,---,C/V\
1649,232,7,cuer,cuer,XXIV_9,N,N,,10s,---,C/V\
1650,232,8,et,et,XXIV_9,Crd,Crd,et,10s,---,/V\
1651,232,9,entier,entier,XXIV_9,Adj,Adj,,10s,---,/V\.'C/V\
1652,232,10,;,;,XXIV_9,Pnc,Pnc,,10s,---,
1653,233,1,car,car,XXIV_10,Crd,Crd,car,10s,---,C/V\
1654,233,2,quant,quant,XXIV_10,Sub,Sub,quand,10s,---,C/V\
1655,233,3,il,il,XXIV_10,Prn,Prn$,il,10s,---,/V\
1656,233,4,cuide,cuide,XXIV_10,Vfin,Vfin,cuider,10s,---,'C/V\.C/(e)\
1657,233,5,avoir,avoir,XXIV_10,Vinf,Vinf,avoir,10s,---,/V\.'C/V\
1658,233,6,passé,passé,XXIV_10,Vpp,Vpp,passer,10s,---,C/V\.'C/V\
1659,233,7,son,son,XXIV_10,Det,Det,son4,10s,---,C/V\
1660,233,8,fais,fais,XXIV_10,N,N,,10s,---,C/V\
1661,233,9,",",",",XXIV_10,Pnc,Pnc,,10s,---,
1662,234,1,lors,lors,XXIV_11,Adv,Adv,lors,10s,---,C/V\
1663,234,2,li,li,XXIV_11,Prn,Prn$$,li,10s,---,C/V\
1664,234,3,sera,sera,XXIV_11,Vfin,Vfin,être,10s,---,C/V\.'C/V\
1665,234,4,dou,dou,XXIV_11,Pre+Det,Pre+Det,de.le,10s,---,C/V\
1666,234,5,tout,tout,XXIV_11,QIs,QIs,tout,10s,---,C/V\
1667,234,6,à,à,XXIV_11,Pre,Pre,à,10s,---,/V\
1668,234,7,racointier,racointier,XXIV_11,Vinf,Vinf,raccointer,10s,---,C/V\.C/V\.'C/V\
1669,234,8,",",",",XXIV_11,Pnc,Pnc,,10s,---,
1670,235,1,et,et,XXIV_12,Crd,Crd,et,10s,---,/V\
1671,235,2,li,li,XXIV_12,Prn,Prn$$,li,10s,---,C/V\
1672,235,3,sera,sera,XXIV_12,Vfin,Vfin,être,10s,---,C/V\.'C/V\
1673,235,4,pis,pis,XXIV_12,Adv,Adv,pis2,10s,---,C/V\
1674,235,5,qu',qu',XXIV_12,Sub,Sub,que,10s,---,C/\
1675,235,6,à,à,XXIV_12,Pre,Pre,à,10s,---,/V\
1676,235,7,l',l',XXIV_12,Det,Det,le,10s,---,C/\
1677,235,8,encommencier,encommencier,XXIV_12,Vinf,Vinf,encommencer,10s,---,/V\.C/V\.C/V\.'C/V\
1678,235,9,.,.,XXIV_12,Pnc,Pnc,,10s,---,
1679,236,1,dont,dont,XXIV_13,Qux,Qux,dont,10s,---,C/V\
1680,236,2,dire,dire,XXIV_13,Vinf,Vinf,dire,10s,---,'C/V\.C/(e)\
1681,236,3,puet,puet,XXIV_13,Vfin,Vfin,pouvoir2,10s,---,C/V\
1682,236,4,:,:,XXIV_13,Pnc,Pnc,,10s,---,
1683,236,5,„,„,XXIV_13,Pnc,Pnc,,10s,---,
1684,236,6,je,je,XXIV_13,Prn,Prn$,je,10s,---,C/(e)\
1685,236,7,me,me,XXIV_13,Prn,Prn$$,1ps,10s,---,C/(e)\
1686,236,8,muir,muir,XXIV_13,Vfin,Vfin,mourir,10s,---,C/V\
1687,236,9,pour,pour,XXIV_13,Pre,Pre,pour,10s,---,C/V\
1688,236,10,amer,amer,XXIV_13,Vinf,Vinf,aimer,10s,---,/V\.'C/V\
1689,236,11,",",",",XXIV_13,Pnc,Pnc,,10s,---,
1690,237,1,puis,puis,XXIV_14,PrA,PrA,puis,10s,---,C/V\
1691,237,2,qu',qu',XXIV_14,Sub,Sub,que,10s,---,C/\
1692,237,3,en,en,XXIV_14,Pre,Pre,en,10s,---,/V\
1693,237,4,amer,amer,XXIV_14,Vinf,Vinf,aimer,10s,---,/V\.'C/V\
1694,237,5,ne,ne,XXIV_14,Neg,Neg,ne,10s,---,C/(e)\
1695,237,6,puis,puis,XXIV_14,Vfin,Vfin,pouvoir2,10s,---,C/V\
1696,237,7,trouver,trouver,XXIV_14,Vinf,Vinf,trouver,10s,---,C/V\.'C/V\
1697,237,8,qu',qu',XXIV_14,Sub,Sub,que,10s,---,C/\
1698,237,9,amer,amer,XXIV_14,Vinf,Vinf,aimer,10s,---,/V\.'C/V\
1699,237,10,“,“,XXIV_14,Pnc,Pnc,,10s,---,
1700,237,11,.,.,XXIV_14,Pnc,Pnc,,10s,---,
1701,238,1,pour,pour,XXIV_15,Pre,Pre,pour,10s,---,C/V\
1702,238,2,moy,moy,XXIV_15,Prn,Prn,moi,10s,---,C/V\
1703,238,3,le,le,XXIV_15,Prn,Prn$$,3p,10s,---,C/(e)\
1704,238,4,di,di,XXIV_15,Vfin,Vfin,dire,10s,---,C/V\
1705,238,5,",",",",XXIV_15,Pnc,Pnc,,10s,---,
1706,238,6,qui,qui,XXIV_15,Qux,Qux,qui,10s,---,C/V\
1707,238,7,de,de,XXIV_15,Pre,Pre,de,10s,---,C/(e)\
1708,238,8,ses,ses,XXIV_15,Det,Det,son4,10s,---,C/V\
