wd_id,word,lex_id,pos_nca,chapter_id,textlineid,syntag,syntag2,lemma,syllabified
2064,le,le,DET:def:obj:masc:sg,7,199,Det,Det,le,C/(e)\
2065,travail,travail,NOM:obj:masc:sg,7,199,N,N,,C/V\.'C/V\
2066,de,de,PRE,7,199,Pre,Pre,de,C/(e)\
2067,si,si,PROCON,7,199,Adv,Adv,si4,C/V\
2068,grant,grant,ADJ:obj:masc:sg,7,199,Adj,Adj,grand,C/V\
2069,voiage,voiage,NOM:obj:masc:sg,7,199,N,N,,C/V\.'C/V\.C/(e)\
2070,",",",",PON,7,199,Pnc,Pnc,,
2071,meesmement,meesmement,ADV,7,199,Adv,Adv,,C/(V)\./V\.C/e\.'C/V\
2072,en,en,PRE,7,199,Pre,Pre,en,/V\
2073,alant,alant,VER:ppre,7,199,Vprs,Vprs,aller,/V\.'C/V\
2074,a,a,PRE,7,199,Pre,Pre,à,/V\
2075,potences,potences,NOM:obj:femi:pl,7,199,N,N,,C/V\.'C/V\.C/e\
2076,si,si,PROCON,7,199,Adv,Adv,si4,C/V\
2077,com,com,CON:subord,7,199,Sub,Sub,comme,C/V\
2078,il,il,PRO:pers:suj:3:masc:sg:unb,7,199,Prn,Prn$,il,/V\
2079,aloit,aloit,VER:impf:3:sg,7,199,Vfin,Vfin,aller,/V\.'C/V\
2080,et,et,CON:coord,7,199,Crd,Crd,et,/V\
2081,avoit,avoit,VER:impf:3:sg,7,199,Vfin,Vfin,avoir,/V\.'C/V\
2082,alé,alé,VER:pper:masc:sg,7,199,Vpp,Vpp,aller,/V\.'C/V\
2083,du,du,PREDET:de:obj:masc:sg,7,199,Pre+Det,Pre+Det,de.le,C/V\
2084,tens,tens,NOM:obj:masc:sg,7,199,N,N,,C/V\
2085,que,que,PROCON,7,199,Qux,Qux,que,C/(e)\
2086,son,son,DET:poss:suj:masc:sg,7,199,Det,Det,son4,C/V\
2087,pie,pié,NOM:suj:masc:sg,7,199,N,N,,C/V\
2088,avoit,avoit,VER:impf:3:sg,7,199,Vfin,Vfin,avoir,/V\.'C/V\
2089,esté,esté,VER:pper:masc:sg,7,199,Vpp,Vpp,être,/V\.'C/V\
2090,trenchié,trenchié,VER:pper:masc:sg,7,199,Vpp,Vpp,,C/V\.'C/V\
2091,.,.,PON,7,199,Pnc,Pnc,,
2092,toutevoies,toutevoies,ADV,7,200,Adv,Adv,totevoies,C/V\.C/e\.'C/V\./e\
2093,il,il,PRO:pers:suj:3:masc:sg:unb,7,200,Prn,Prn$,il,/V\
2094,emprist,emprist,VER:simp:3:sg,7,200,Vfin,Vfin,emprendre,/V\.'C/V\
2095,le,le,DET:def:obj:masc:sg,7,200,Det,Det,le,C/(e)\
2096,voiage,voiage,NOM:obj:masc:sg,7,200,N,N,,C/V\.'C/V\.C/(e)\
2097,et,et,CON:coord,7,200,Crd,Crd,et,/V\
2098,ala,ala,VER:simp:3:sg,7,200,Vfin,Vfin,aller,/V\.'C/V\
2099,a,a,PRE,7,200,Pre,Pre,à,/V\
2100,saint,saint,ADJ:obj:masc:sg,7,200,Adj,Adj,saint,C/V\
2101,eloy,eloy,NPR:obj:masc:sg,7,200,N,N,,/V\.'C/V\
2102,a,a,PRE,7,200,Pre,Pre,à,/V\
2103,noion,noion,NPR:obj:masc:sg,7,200,N,N,,C/V\.'C/V\
2104,",",",",PON,7,200,Pnc,Pnc,,
2105,non,non,ADV,7,200,Neg,Neg,ne,C/V\
2106,pas,pas,NOM:obj:masc:pl,7,200,Neg,Neg,pas,C/V\
2107,sanz,sanz,PRE,7,200,Pre,Pre,sans,C/V\
2108,mout,mout,ADV,7,200,QIs,QIs,moult,C/V\
2109,d,d',PRE,7,200,Pre,Pre,de,C/\
2110,angoisse,angoisse,NOM:obj:femi:sg,7,200,N,N,,/V\.'C/V\.C/(e)\
2111,et,et,CON:coord,7,200,Crd,Crd,et,/V\
2112,de,de,PRE,7,200,Pre,Pre,de,C/(e)\
2113,douleur,douleur,NOM:obj:femi:sg,7,200,N,N,,C/V\.'C/V\
2114,.,.,PON,7,200,Pnc,Pnc,,
2115,et,et,CON:coord,7,201,Crd,Crd,et,/V\
2116,nonpourquant,nonpourquant,ADV,7,201,Adv,Adv,nonpourquant,C/V\.C/V\.'C/V\
2117,il,il,PRO:pers:suj:3:masc:sg:unb,7,201,Prn,Prn$,il,/V\
2118,fu,fu,VER:simp:3:sg,7,201,Vfin,Vfin,être,C/V\
2119,porté,porté,VER:pper:masc:sg,7,201,Vpp,Vpp,porter,C/V\.'C/V\
2120,aucune,aucune,DET:ind:obj:femi:sg,7,201,QIs,QIs,aucun,/V\.'C/V\.C/(e)\
2121,foiz,foiz,NOM:obj:femi:sg,7,201,N,N,,C/V\
2122,par,par,PRE,7,201,Pre,Pre,par,C/V\
2123,autre,autre,ADJ:obj:masc:sg,7,201,Adj,Adj,autre,'/V\.C/(e)\
2124,",",",",PON,7,201,Pnc,Pnc,,
2125,car,car,CON:coord,7,201,Crd,Crd,car,C/V\
2126,il,il,PRO:pers:suj:3:masc:sg:unb,7,201,Prn,Prn$,il,/V\
2127,ne,ne,PRO:clit,7,201,Neg,Neg$$,ne,C/(e)\
2128,pouoit,pouoit,VER:impf:3:sg,7,201,Vfin,Vfin,pouvoir2,C/V\.'C/V\
2129,aler,aler,VER:infi,7,201,Vinf,Vinf,aller,/V\.'C/V\
2130,.,.,PON,7,201,Pnc,Pnc,,
2131,et,et,CON:coord,7,202,Crd,Crd,et,/V\
2132,quant,quant,ADV,7,202,Sub,Sub,quand,C/V\
2133,il,il,PRO:pers:suj:3:masc:sg:unb,7,202,Prn,Prn$,il,/V\
2134,fu,fu,VER:simp:3:sg,7,202,Vfin,Vfin,être,C/V\
2135,venu,venu,VER:pper:masc:sg,7,202,Vpp,Vpp,venir,C/V\.'C/V\
2136,la,la,ADV,7,202,Adv,Adv,là,C/V\
2137,",",",",PON,7,202,Pnc,Pnc,,
2138,il,il,PRO:pers:suj:3:masc:sg:unb,7,202,Prn,Prn$,il,/V\
2139,fu,fu,VER:simp:3:sg,7,202,Vfin,Vfin,être,C/V\
2140,ilecques,ilecques,ADV,7,202,Adv,Adv,illuec,/V\.'C/V\.C/e\
2141,une,une,DET:ndf:obj:femi:sg,7,202,QIs,QIs,un,'/V\.C/(e)\
2142,nuit,nuit,NOM:obj:femi:sg,7,202,N,N,,C/V\
2143,et,et,CON:coord,7,202,Crd,Crd,et,/V\
2144,l,l',DET:def:obj:masc:sg,7,202,Det,Det,le,C/\
2145,endemain,endemain,NOM:obj:masc:sg,7,202,N,N,,/V\.C/e\.'C/V\
2146,il,il,PRO:pers:suj:3:masc:sg:unb,7,202,Prn,Prn$,il,/V\
2147,s,s,PROCON,7,202,Prn,Prn$$,se,C/\
2148,en,en,PRO:clit,7,202,Prn,Prn$$,en2,/V\
2149,parti,parti,VER:simp:3:sg,7,202,Vfin,Vfin,partir,C/V\.'C/V\
2150,",",",",PON,7,202,Pnc,Pnc,,
2151,onques,onques,ADV,7,202,Adv,Adv,onques,'/V\.C/e\
2152,ne,ne,PRO:clit,7,202,Neg,Neg$$,ne,C/(e)\
2153,senti,senti,VER:simp:3:sg,7,202,Vfin,Vfin,sentir,C/V\.'C/V\
2154,nul,nul,DET:ind:obj:masc:sg,7,202,QIs,QIs,nul,C/V\
2155,assouagement,assouagement,NOM:obj:masc:sg,7,202,N,N,,/V\.C/V\.C/V\.C/e\.'C/V\
2156,en,en,PRE,7,202,Pre,Pre,en,/V\
2157,son,son,DET:poss:obj:masc:sg,7,202,Det,Det,son4,C/V\
2158,pie,pié,NOM:obj:masc:sg,7,202,N,N,,C/V\
2159,.,.,PON,7,202,Pnc,Pnc,,
2160,et,et,CON:coord,7,203,Crd,Crd,et,/V\
2161,comme,comme,CON:subord,7,203,Sub,Sub,comme,'C/V\.C/(e)\
2162,il,il,PRO:pers:suj:3:masc:sg:unb,7,203,Prn,Prn$,il,/V\
2163,revint,revint,VER:simp:3:sg,7,203,Vfin,Vfin,revenir,C/V\.'C/V\
2164,a,a,PRE,7,203,Pre,Pre,à,/V\
2165,paris,paris,NPR:obj:masc:sg,7,203,N,N,,C/V\.'C/V\
2166,",",",",PON,7,203,Pnc,Pnc,,
2167,il,il,PRO:pers:suj:3:masc:sg:unb,7,203,Prn,Prn$,il,/V\
2168,fu,fu,VER:simp:3:sg,7,203,Vfin,Vfin,être,C/V\
2169,herbegié,herbegié,VER:pper:masc:sg,7,203,Vpp,Vpp,,C/V\.C/V\.'C/V\
2170,en,en,PRE,7,203,Pre,Pre,en,/V\
2171,la,la,DET:def:obj:femi:sg,7,203,Det,Det,le,C/V\
2172,meson,meson,NOM:obj:femi:sg,7,203,N,N,,C/V\.'C/V\
2173,robert,robert,NPR:obj:masc:sg,7,203,N,N,,C/V\.'C/V\
2174,reboule,reboule,NPR:obj:masc:sg,7,203,N,N,,C/V\.'C/V\.C/(e)\
2175,avecqes,avecqes,PRE,7,203,PrA,PrA,avec,/V\.'C/V\.C/e\
2176,le,le,DET:def:obj:masc:sg,7,203,Det,Det,le,C/(e)\
2177,quel,quel,ADJ:obj:masc:sg,7,203,Qux,Qux,quel,C/V\
2178,il,il,PRO:pers:suj:3:masc:sg:unb,7,203,Prn,Prn$,il,/V\
2179,avoit,avoit,VER:impf:3:sg,7,203,Vfin,Vfin,avoir,/V\.'C/V\
2180,demouré,demouré,VER:pper:masc:sg,7,203,Vpp,Vpp,demeurer,C/V\.C/V\.'C/V\
2181,avant,avant,PRE,7,203,PrA,PrA,avant,/V\.'C/V\
2182,ce,ce,PRO:invar,7,203,Prn,Prn,ce,C/(e)\
2183,que,que,PROCON,7,203,Sub,Sub,que,C/(e)\
2184,il,il,PRO:pers:suj:3:masc:sg:unb,7,203,Prn,Prn$,il,/V\
2185,fust,fust,VER:subi:3:sg,7,203,Vfin,Vfin,être,C/V\
2186,malade,malade,ADJ:suj:masc:sg,7,203,Adj,Adj,,C/V\.'C/V\.C/(e)\
2187,",",",",PON,7,203,Pnc,Pnc,,
2188,ne,ne,PRO:clit,7,203,Crd,Crd,ne2,C/(e)\
2189,il,il,PRO:pers:suj:3:masc:sg:unb,7,203,Prn,Prn$,il,/V\
2190,ne,ne,PRO:clit,7,203,Neg,Neg$$,ne,C/(e)\
2191,se,se,PROCON,7,203,Prn,Prn$$,se,C/(e)\
2192,pouoit,pouoit,VER:impf:3:sg,7,203,Vfin,Vfin,pouvoir2,C/V\.'C/V\
2193,mouvoir,mouvoir,VER:infi,7,203,Vinf,Vinf,mouvoir,C/V\.'C/V\
2194,fors,fors,ADV,7,203,PrA,PrA,hors,C/V\
2195,a,a,PRE,7,203,Pre,Pre,à,/V\
2196,potences,potences,NOM:obj:femi:pl,7,203,N,N,,C/V\.'C/V\.C/e\
2197,souz,souz,PRE,7,203,PrA,PrA,sous,C/V\
2198,ses,ses,DET:poss:obj:femi:pl,7,203,Det,Det,son4,C/V\
2199,esseles,esseles,NOM:obj:femi:pl,7,203,N,N,,/V\.'C/V\.C/e\
2200,.,.,PON,7,203,Pnc,Pnc,,
2201,et,et,CON:coord,7,204,Crd,Crd,et,/V\
2202,adonques,adonques,ADV,7,204,Adv,Adv,adonc,/V\.'C/V\.C/e\
2203,li,li,DET:def:suj:masc:sg,7,204,Det,Det,le,C/V\
2204,diz,diz,VER:pper:masc:pl,7,204,Vpp,Vpp,dire,C/V\
2205,robers,robers,NPR:suj:masc:sg,7,204,N,N,,C/V\.'C/V\
2206,li,li,PRO:pers:suj:3:masc:sg:bet,7,204,Prn,Prn$$,li,C/V\
2207,conseilla,conseilla,VER:simp:3:sg,7,204,Vfin,Vfin,conseiller2,C/V\.C/V\.'C/V\
2208,que,que,PROCON,7,204,Sub,Sub,que,C/(e)\
2209,il,il,PRO:pers:suj:3:masc:sg:unb,7,204,Prn,Prn$,il,/V\
2210,se,se,PROCON,7,204,Prn,Prn$$,se,C/(e)\
2211,confessast,confessast,VER:subi:3:sg,7,204,Vfin,Vfin,,C/V\.C/V\.'C/V\
2212,et,et,CON:coord,7,204,Crd,Crd,et,/V\
2213,que,que,PROCON,7,204,Sub,Sub,que,C/(e)\
2214,il,il,PRO:pers:suj:3:masc:sg:unb,7,204,Prn,Prn$,il,/V\
2215,alast,alast,VER:subi:3:sg,7,204,Vfin,Vfin,aller,/V\.'C/V\
2216,de,de,PRE,7,204,Pre,Pre,de,C/(e)\
2217,rechief,rechief,NOM:obj:masc:sg,7,204,N,N,,C/V\.'C/V\
2218,en,en,PRE,7,204,Pre,Pre,en,/V\
2219,bon,bon,ADJ:obj:masc:sg,7,204,Adj,Adj,bon,C/V\
2220,estat,estat,NOM:obj:masc:sg,7,204,N,N,,/V\.'C/V\
2221,a,a,PRE,7,204,Pre,Pre,à,/V\
2222,saint,saint,ADJ:obj:masc:sg,7,204,Adj,Adj,saint,C/V\
2223,eloi,eloi,NPR:obj:masc:sg,7,204,N,N,,/V\.'C/V\
2224,devant,devant,PRE,7,204,PrA,PrA,devant,C/V\.'C/V\
2225,dit,dit,VER:pper:masc:sg,7,204,Vpp,Vpp,dire,C/V\
2226,.,.,PON,7,204,Pnc,Pnc,,
2227,et,et,CON:coord,7,205,Crd,Crd,et,/V\
2228,puis,puis,ADV,7,205,PrA,PrA,puis,C/V\
2229,quant,quant,ADV,7,205,Sub,Sub,quand,C/V\
2230,le,le,DET:def:suj:masc:sg,7,205,Det,Det,le,C/(e)\
2231,dit,dit,VER:pper:masc:sg,7,205,Vpp,Vpp,dire,C/V\
2232,guillot,guillot,NPR:suj:masc:sg,7,205,N,N,,C/V\.'C/V\
2233,fu,fu,VER:simp:3:sg,7,205,Vfin,Vfin,être,C/V\
2234,confes,confés,NOM:suj:masc:sg,7,205,Adj,Adj,,C/V\.'C/V\
2235,",",",",PON,7,205,Pnc,Pnc,,
2236,le,le,DET:def:suj:masc:sg,7,205,Det,Det,le,C/(e)\
2237,dit,dit,VER:pper:masc:sg,7,205,Vpp,Vpp,dire,C/V\
2238,robert,robert,NPR:suj:masc:sg,7,205,N,N,,C/V\.'C/V\
2239,bailla,bailla,VER:simp:3:sg,7,205,Vfin,Vfin,bailler,C/V\.'C/V\
2240,au,au,PREDET:a:obj:masc:sg,7,205,Pre+Det,Pre+Det,à.le,/V\
2241,dit,dit,VER:pper:masc:sg,7,205,Vpp,Vpp,dire,C/V\
2242,guillot,guillot,NPR:obj:masc:sg,7,205,N,N,,C/V\.'C/V\
2243,compaignon,compaignon,NOM:obj:masc:sg,7,205,N,N,,C/V\.C/V\.'C/V\
2244,qui,qui,PROCON,7,205,Qux,Qux,qui,C/V\
2245,avoit,avoit,VER:impf:3:sg,7,205,Vfin,Vfin,avoir,/V\.'C/V\
2246,non,non,NOM:obj:masc:sg,7,205,N,N,,C/V\
2247,conte,conte,NPR:obj:masc:sg,7,205,N,N,,'C/V\.C/(e)\
2248,",",",",PON,7,205,Pnc,Pnc,,
2249,son,son,DET:poss:obj:masc:sg,7,205,Det,Det,son4,C/V\
2250,sergant,sergant,NOM:obj:masc:sg,7,205,N,N,,C/V\.'C/V\
2251,",",",",PON,7,205,Pnc,Pnc,,
2252,pour,pour,PRE,7,205,Pre,Pre,pour,C/V\
2253,ce,ce,PRO:invar,7,205,Prn,Prn,ce,C/(e)\
2254,que,que,PROCON,7,205,Sub,Sub,que,C/(e)\
2255,il,il,PRO:pers:suj:3:masc:sg:unb,7,205,Prn,Prn$,il,/V\
2256,li,li,PRO:pers:suj:3:masc:sg:bet,7,205,Prn,Prn$$,li,C/V\
2257,aidast,aidast,VER:subi:3:sg,7,205,Vfin,Vfin,aider,/V\.'C/V\
2258,en,en,PRO:clit,7,205,Pre,Pre,en,/V\
2259,la,la,DET:def:obj:femi:sg,7,205,Det,Det,le,C/V\
2260,voie,voie,NOM:obj:femi:sg,7,205,N,N,,'C/V\./(e)\
2261,.,.,PON,7,205,Pnc,Pnc,,
2262,et,et,CON:coord,7,206,Crd,Crd,et,/V\
2263,donques,donques,ADV,7,206,Adv,Adv,donc,'C/V\.C/e\
2264,le,le,DET:def:suj:masc:sg,7,206,Det,Det,le,C/(e)\
2265,dit,dit,VER:pper:masc:sg,7,206,Vpp,Vpp,dire,C/V\
2266,guillot,guillot,NPR:suj:masc:sg,7,206,N,N,,C/V\.'C/V\
2267,et,et,CON:coord,7,206,Crd,Crd,et,/V\
2268,le,le,DET:def:suj:masc:sg,7,206,Det,Det,le,C/(e)\
2269,dit,dit,VER:pper:masc:sg,7,206,Vpp,Vpp,dire,C/V\
2270,conte,conte,NPR:suj:masc:sg,7,206,N,N,,'C/V\.C/(e)\
2271,alerent,alerent,VER:simp:3:pl,7,206,Vfin,Vfin,aller,/V\.'C/V\.C/e\
2272,a,a,PRE,7,206,Pre,Pre,à,/V\
2273,saint,saint,ADJ:obj:masc:sg,7,206,Adj,Adj,saint,C/V\
2274,eloy,eloy,NPR:obj:masc:sg,7,206,N,N,,/V\.'C/V\
2275,.,.,PON,7,206,Pnc,Pnc,,
2276,et,et,CON:coord,7,207,Crd,Crd,et,/V\
2277,quant,quant,ADV,7,207,Sub,Sub,quand,C/V\
2278,il,il,PRO:pers:suj:3:masc:pl,7,207,Prn,Prn$,il,/V\
2279,furent,furent,VER:simp:3:pl,7,207,Vfin,Vfin,être,'C/V\.C/e\
2280,la,la,ADV,7,207,Adv,Adv,là,C/V\
2281,",",",",PON,7,207,Pnc,Pnc,,
2282,le,le,DET:def:suj:masc:sg,7,207,Det,Det,le,C/(e)\
2283,dit,dit,VER:pper:masc:sg,7,207,Vpp,Vpp,dire,C/V\
2284,guillot,guillot,NPR:suj:masc:sg,7,207,N,N,,C/V\.'C/V\
2285,fist,fist,VER:simp:3:sg,7,207,Vfin,Vfin,faire,C/V\
2286,ilecques,ilecques,ADV,7,207,Adv,Adv,illuec,/V\.'C/V\.C/e\
2287,son,son,DET:poss:obj:femi:sg,7,207,Det,Det,son4,C/V\
2288,offrende,offrende,NOM:obj:femi:sg,7,207,N,N,,/V\.'C/V\.C/(e)\
2289,a,a,PRE,7,207,Pre,Pre,à,/V\
2290,l,l',DET:def:obj:masc:sg,7,207,Det,Det,le,C/\
2291,autel,autel,NOM:obj:masc:sg,7,207,N,N,,/V\.'C/V\
2292,si,si,PROCON,7,207,Adv,Adv,si4,C/V\
2293,com,com,CON:subord,7,207,Sub,Sub,comme,C/V\
2294,font,font,VER:pres:3:pl,7,207,Vfin,Vfin,faire,C/V\
2295,les,les,DET:def:suj:masc:pl,7,207,Det,Det,le,C/V\
2296,autres,autres,ADJ:suj:masc:pl,7,207,Adj,Adj,autre,'/V\.C/e\
2297,malades,malades,ADJ:suj:masc:pl,7,207,Adj,Adj,,C/V\.'C/V\.C/e\
2298,.,.,PON,7,207,Pnc,Pnc,,
2299,et,et,CON:coord,7,208,Crd,Crd,et,/V\
2300,il,il,PRO:pers:suj:3:masc:pl,7,208,Prn,Prn$,il,/V\
2301,revindrent,revindrent,VER:simp:3:pl,7,208,Vfin,Vfin,revenir,C/V\.'C/V\.C/e\
2302,a,a,PRE,7,208,Pre,Pre,à,/V\
2303,paris,paris,NPR:obj:masc:sg,7,208,N,N,,C/V\.'C/V\
2304,",",",",PON,7,208,Pnc,Pnc,,
2305,mes,mes,CON:subord,7,208,Crd,Crd,mais,C/V\
2306,le,le,DET:def:suj:masc:sg,7,208,Det,Det,le,C/(e)\
2307,dit,dit,VER:pper:masc:sg,7,208,Vpp,Vpp,dire,C/V\
2308,guillot,guillot,NPR:suj:masc:sg,7,208,N,N,,C/V\.'C/V\
2309,ne,ne,PRO:clit,7,208,Neg,Neg$$,ne,C/(e)\
2310,fu,fu,VER:simp:3:sg,7,208,Vfin,Vfin,être,C/V\
2311,de,de,PRE,7,208,Pre,Pre,de,C/(e)\
2312,riens,riens,ADV,7,208,N,N,rien,C/V\
2313,assouagié,assouagié,VER:pper:masc:sg,7,208,Vpp,Vpp,,/V\.C/V\.C/V\.'C/V\
2314,.,.,PON,7,208,Pnc,Pnc,,
2315,a,a,PRE,7,209,Pre,Pre,à,/V\
2316,la,la,DET:def:obj:femi:sg,7,209,Det,Det,le,C/V\
2317,parfin,parfin,NOM:obj:femi:sg,7,209,N,N,,C/V\.'C/V\
2318,",",",",PON,7,209,Pnc,Pnc,,
2319,comme,comme,CON:subord,7,209,Sub,Sub,comme,'C/V\.C/(e)\
2320,le,le,DET:def:suj:masc:sg,7,209,Det,Det,le,C/(e)\
2321,dit,dit,VER:pper:masc:sg,7,209,Vpp,Vpp,dire,C/V\
2322,guillot,guillot,NPR:suj:masc:sg,7,209,N,N,,C/V\.'C/V\
2323,eust,eust,VER:subi:3:sg,7,209,Vfin,Vfin,avoir,/(V)\.'/V\
2324,einsi,einsi,ADV,7,209,Adv,Adv,ainsi,/V\.'C/V\
2325,esté,esté,VER:pper:masc:sg,7,209,Vpp,Vpp,être,/V\.'C/V\
2326,lonc,lonc,ADJ:obj:masc:sg,7,209,Adj,Adj,long,C/V\
2327,tens,tens,NOM:obj:masc:sg,7,209,N,N,,C/V\
2328,sanz,sanz,PRE,7,209,Pre,Pre,sans,C/V\
2329,nul,nul,DET:ind:obj:masc:sg,7,209,QIs,QIs,nul,C/V\
2330,assouagement,assouagement,NOM:obj:masc:sg,7,209,N,N,,/V\.C/V\.C/V\.C/e\.'C/V\
2331,",",",",PON,7,209,Pnc,Pnc,,
2332,un,un,DET:ndf:suj:masc:sg,7,209,QIs,QIs,un,/V\
2333,autre,autre,ADJ:suj:masc:sg,7,209,Adj,Adj,autre,'/V\.C/(e)\
2334,mire,mire,NOM:suj:masc:sg,7,209,N,N,,'C/V\.C/(e)\
2335,qui,qui,PROCON,7,209,Qux,Qux,qui,C/V\
2336,avoit,avoit,VER:impf:3:sg,7,209,Vfin,Vfin,avoir,/V\.'C/V\
2337,non,non,NOM:obj:masc:sg,7,209,N,N,,C/V\
2338,mestre,mestre,NOM:obj:masc:sg,7,209,N,N,,'C/V\.C/(e)\
2339,bernart,bernart,NPR:obj:masc:sg,7,209,N,N,,C/V\.'C/V\
2340,",",",",PON,7,209,Pnc,Pnc,,
2341,qui,qui,PROCON,7,209,Qux,Qux,qui,C/V\
2342,demouroit,demouroit,VER:impf:3:sg,7,209,Vfin,Vfin,demeurer,C/V\.C/V\.'C/V\
2343,a,a,PRE,7,209,Pre,Pre,à,/V\
2344,paris,paris,NPR:obj:masc:sg,7,209,N,N,,C/V\.'C/V\
2345,",",",",PON,7,209,Pnc,Pnc,,
2346,ot,ot,VER:simp:3:sg,7,209,Vfin,Vfin,avoir,/V\
2347,le,le,DET:def:obj:masc:sg,7,209,Det,Det,le,C/(e)\
2348,dit,dit,VER:pper:masc:sg,7,209,Vpp,Vpp,dire,C/V\
2349,guillot,guillot,NPR:obj:masc:sg,7,209,N,N,,C/V\.'C/V\
2350,en,en,PRE,7,209,Pre,Pre,en,/V\
2351,cure,cure,NOM:obj:femi:sg,7,209,N,N,,'C/V\.C/(e)\
2352,par,par,PRE,7,209,Pre,Pre,par,C/V\
2353,un,un,DET:ndf:obj:masc:sg,7,209,QIs,QIs,un,/V\
2354,mois,mois,NOM:obj:masc:sg,7,209,N,N,,C/V\
2355,ou,ou,PROCON,7,209,Crd,Crd,ou,/V\
2356,la,la,ADV,7,209,Adv,Adv,là,C/V\
2357,entour,entour,ADV,7,209,PrA,PrA,entour,/V\.'C/V\
2358,et,et,CON:coord,7,209,Crd,Crd,et,/V\
2359,s,s,PROCON,7,209,Prn,Prn$$,se,C/\
2360,efforcoit,efforcoit,VER:impf:3:sg,7,209,Vfin,Vfin,,/V\.C/V\.'C/V\
2361,de,de,PRE,7,209,Pre,Pre,de,C/(e)\
2362,lui,lui,PRO:pers:obj:3:masc:sg:bet,7,209,Prn,Prn$,lui,C/V\
2363,curer,curer,VER:infi,7,209,Vinf,Vinf,,C/V\.'C/V\
2364,en,en,PRE,7,209,Pre,Pre,en,/V\
2365,tant,tant,ADV,7,209,QIs,QIs,tant,C/V\
2366,com,com,CON:subord,7,209,Sub,Sub,comme,C/V\
2367,il,il,PRO:pers:suj:3:masc:sg:unb,7,209,Prn,Prn$,il,/V\
2368,pouoit,pouoit,VER:impf:3:sg,7,209,Vfin,Vfin,pouvoir2,C/V\.'C/V\
2369,.,.,PON,7,209,Pnc,Pnc,,
2370,et,et,CON:coord,7,210,Crd,Crd,et,/V\
2371,quant,quant,ADV,7,210,Sub,Sub,quand,C/V\
2372,il,il,PRO:pers:suj:3:masc:sg:unb,7,210,Prn,Prn$,il,/V\
2373,vit,vit,VER:simp:3:sg,7,210,Vfin,Vfin,voir,C/V\
2374,que,que,PROCON,7,210,Sub,Sub,que,C/(e)\
2375,il,il,PRO:pers:suj:3:masc:sg:unb,7,210,Prn,Prn$,il,/V\
2376,ne,ne,PRO:clit,7,210,Neg,Neg$$,ne,C/(e)\
2377,pouoit,pouoit,VER:impf:3:sg,7,210,Vfin,Vfin,pouvoir2,C/V\.'C/V\
2378,guerir,guerir,VER:infi,7,210,Vinf,Vinf,guérir,C/V\.'C/V\
2379,le,le,DET:def:obj:masc:sg,7,210,Det,Det,le,C/(e)\
2380,dit,dit,VER:pper:masc:sg,7,210,Vpp,Vpp,dire,C/V\
2381,guillot,guillot,NPR:obj:masc:sg,7,210,N,N,,C/V\.'C/V\
2382,",",",",PON,7,210,Pnc,Pnc,,
2383,il,il,PRO:pers:suj:3:masc:sg:unb,7,210,Prn,Prn$,il,/V\
2384,le,le,PRO:pers:obj:3:masc:sg:unb,7,210,Prn,Prn$$,le,C/(e)\
2385,delessa,delessa,VER:simp:3:sg,7,210,Vfin,Vfin,délaisser,C/V\.C/V\.'C/V\
2386,.,.,PON,7,210,Pnc,Pnc,,
2387,et,et,CON:coord,7,211,Crd,Crd,et,/V\
2388,apres,aprés,PRE,7,211,PrA,PrA,après,/V\.'C/V\
2389,ce,ce,PRO:invar,7,211,Prn,Prn,ce,C/(e)\
2390,",",",",PON,7,211,Pnc,Pnc,,
2391,la,la,DET:def:suj:femi:sg,7,211,Det,Det,le,C/V\
2392,maladie,maladie,NOM:suj:femi:sg,7,211,N,N,,C/V\.C/V\.'C/V\./(e)\
2393,se,se,PROCON,7,211,Prn,Prn$$,se,C/(e)\
2394,monteplia,monteplia,VER:simp:3:sg,7,211,Vfin,Vfin,,C/V\.C/e\.C/V\.'C/V\
2395,si,si,PROCON,7,211,Adv,Adv,si4,C/V\
2396,que,que,PROCON,7,211,Sub,Sub,que,C/(e)\
2397,les,les,DET:def:suj:masc:pl,7,211,Det,Det,le,C/V\
2398,os,os,NOM:suj:masc:pl,7,211,N,N,,/V\
2399,issoient,issoient,VER:impf:3:pl,7,211,Vfin,Vfin,issir,/V\.'C/V\./e\
2400,de,de,PRE,7,211,Pre,Pre,de,C/(e)\
2401,son,son,DET:poss:obj:masc:sg,7,211,Det,Det,son4,C/V\
2402,pie,pié,NOM:obj:masc:sg,7,211,N,N,,C/V\
2403,",",",",PON,7,211,Pnc,Pnc,,
2404,et,et,CON:coord,7,211,Crd,Crd,et,/V\
2405,les,les,PRO:pers:acc:3:masc:pl,7,211,Prn,Prn$$,le,C/V\
2406,traioit,traioit,VER:impf:3:sg,7,211,Vfin,Vfin,traire,C/V\.'C/V\
2407,le,le,DET:def:suj:masc:sg,7,211,Det,Det,le,C/(e)\
2408,dit,dit,VER:pper:masc:sg,7,211,Vpp,Vpp,dire,C/V\
2409,guillot,guillot,NPR:suj:masc:sg,7,211,N,N,,C/V\.'C/V\
2410,hors,hors,ADV,7,211,PrA,PrA,hors,C/V\
2411,a,a,PRE,7,211,Pre,Pre,à,/V\
2412,ses,ses,DET:poss:obj:femi:pl,7,211,Det,Det,son4,C/V\
2413,propres,propres,ADJ:obj:femi:pl,7,211,Adj,Adj,propre,'C/V\.C/e\
