wd_id,word,lemma_ofl,lemma,lemma_score,lex_id,textlineid,syntag,syntag2,syllabified,pos,
346,avoit,avoir,avoir,9,avoit,101024,Vfin,Vfin,/V\.'C/V\,VERB,
347,cest,cist,cist,3,cest,101024,Dem,Dem,C/V\,DET,
348,ymage,image,,9,ymage,101024,N,N,/V\.'C/V\.C/(e)\,NOUN,
349,:,:,,9,:,101024,Pnc,Pnc,,PUNCT,
350,l',le,le,9,l',101024,Det,Det,C/\,DET,
351,un,un,un,7,un,101024,QIs,QIs,/V\,PRON,
352,estoit,être,être,3,estoit,101024,Vfin,Vfin,/V\.'C/V\,VERB,
353,le,le,le,8,le,101024,Det,Det,C/(e)\,DET,
354,pertuis,pertuis,,9,pertuis,101024,N,N,C/V\.'C/V\,NOUN,
355,de,de,de,8,de,101024,Pre,Pre,C/(e)\,ADP,
356,sa,son,son4,7,sa,101024,Det,Det,C/V\,DET,
357,gueule,gueule,,9,gueule,101025,N,N,'C/V\.C/(e)\,NOUN,
358,par,par,par,8,par,101025,Pre,Pre,C/V\,ADP,
359,ou,où,où,8,ou,101025,Qux,Qux,/V\,PRON,
360,recevoit,recevoir,recevoir,9,recevoit,101025,Vfin,Vfin,C/V\.C/e\.'C/V\,VERB,
361,sa,son,son4,7,sa,101025,Det,Det,C/V\,DET,
362,nourriture,nourriture,,9,nourriture,101025,N,N,C/V\.C/V\.'C/V\.C/(e)\,NOUN,
363,",",",",,9,",",101025,Pnc,Pnc,,PUNCT,
364,et,et,et,8,et,101025,Crd,Crd,/V\,CCONJ,
365,l',le,le,9,l',101025,Det,Det,C/\,DET,
366,autre,autre,autre,9,autre,101025,Adj,Adj,'/V\.C/(e)\,PRON,
367,estoit,être,être,3,estoit,101025,Vfin,Vfin,/V\.'C/V\,VERB,
368,dessoubz,dessous,dessous,9,dessoubz,101025,PrA,PrA,C/V\.'C/V\,NOUN,
369,par,par,par,8,par,101025,Pre,Pre,C/V\,ADP,
370,ou,où,où,8,ou,101025,Qux,Qux,/V\,PRON,
371,se,se,se,3,se,101026,Prn,Prn$$,C/(e)\,PRON,
372,purgoit,purger,,0,purgoit,101026,Vfin,Vfin,C/V\.'C/V\,VERB,
373,et,et,et,8,et,101026,Crd,Crd,/V\,CCONJ,
374,vuidoit,vider,,9,vuidoit,101026,Vfin,Vfin,C/V\.'C/V\,VERB,
375,.,.,,9,.,101026,Pnc,Pnc,,PUNCT,
376,Mais,mais,mais,8,mais,101026,Crd,Crd,C/V\,CCONJ,
377,de,de,de,8,de,101026,Pre,Pre,C/(e)\,ADP,
378,differans,différer,,8,differans,101026,Vprs,Vprs,C/V\.C/V\.'C/V\,VERB,
379,natures,nature,,8,natures,101026,N,N,C/V\.'C/V\.C/e\,NOUN,
380,estoient,être,être,3,estoient,101026,Vfin,Vfin,/V\.'C/V\./e\,VERB,
381,yces,ce,cist,2,ycés,101026,Dem,Dem,/V\.'C/V\,NOUN,
382,·II·,deux,deux,9,·ii·,101026,QIs,QIs,C/V\,NUM,
383,;,;,,9,;,101026,Pnc,Pnc,,PUNCT,
384,car,car,car,8,car,101027,Crd,Crd,C/V\,CCONJ,
385,tout,tout,tout,7,tout,101027,QIs,QIs,C/V\,DET,
386,ce,ce,ce,9,ce,101027,Prn,Prn,C/(e)\,PRON,
387,qui,qui,qui,3,qui,101027,Qux,Qux,C/V\,PRON,
388,entroit,entrer,entrer,9,entroit,101027,Vfin,Vfin,/V\.'C/V\,VERB,
389,par,par,par,8,par,101027,Pre,Pre,C/V\,ADP,
390,le,le,le,8,le,101027,Det,Det,C/(e)\,DET,
391,conduit,conduit,,8,conduit,101027,N,N,C/V\.'C/V\,NOUN,
392,hault,haut,haut,9,hault,101027,Adj,Adj,C/V\,ADJ,
393,",",",",,9,",",101027,Pnc,Pnc,,PUNCT,
394,par,par,par,8,par,101027,Pre,Pre,C/V\,ADP,
395,ou,où,où,8,ou,101027,Qux,Qux,/V\,PRON,
396,repeus,repaître,repaître,-10,repeus,101027,Vpp,Vpp,C/V\.C/(V)\.'/V\,NOUN,
397,estoit,être,être,3,estoit,101027,Vfin,Vfin,/V\.'C/V\,VERB,
398,",",",",,9,",",101027,Pnc,Pnc,,PUNCT,
399,convenoit,convenir,convenir,9,convenoit,101028,Vfin,Vfin,C/V\.C/e\.'C/V\,VERB,
400,que,que,que,9,que,101028,Sub,Sub,C/(e)\,SCONJ,
401,corps,corps,,3,corps,101028,N,N,C/V\,NOUN,
402,materiel,matériel,,6,materiel,101028,Adj,Adj,C/V\.C/V\.C/V\.'C/V\,ADJ,
403,et,et,et,8,et,101028,Crd,Crd,/V\,CCONJ,
404,corruptible,corruptible,,6,corruptible,101028,Adj,Adj,C/V\.C/V\.'C/V\.C/(e)\,ADJ,
405,eust,avoir,avoir,9,eust,101028,Vfin,Vfin,/(V)\.'/V\,VERB,
406,",",",",,9,",",101028,Pnc,Pnc,,PUNCT,
407,mais,mais,mais,8,mais,101028,Crd,Crd,C/V\,CCONJ,
408,par,par,par,8,par,101028,Pre,Pre,C/V\,ADP,
409,l',le,le,9,l',101028,Det,Det,C/\,DET,
410,autre,autre,autre,9,autre,101028,Adj,Adj,'/V\.C/(e)\,ADJ,
411,conduit,conduit,,8,conduit,101029,N,N,C/V\.'C/V\,NOUN,
412,ne,ne,ne,8,ne,101029,Neg,Neg$$,C/(e)\,ADV,
413,passoit,passer,passer,3,passoit,101029,Vfin,Vfin,C/V\.'C/V\,VERB,
414,riens,rien,rien,8,riens,101029,N,N,C/V\,PRON,
415,fraile,frêle,,9,fraile,101029,Adj,Adj,'C/V\.C/(e)\,ADJ,
416,ne,ne,ne2,8,ne,101029,Crd,Crd,C/(e)\,CCONJ,
417,palpable,palpable,,4,palpable,101029,Adj,Adj,C/V\.'C/V\.C/(e)\,NOUN,
418,.,.,,9,.,101029,Pnc,Pnc,,PUNCT,
419,La,le,le,8,la,101029,Det,Det,C/V\,DET,
420,vesteure,vêture,,9,vesteure,101029,N,N,C/V\.C/(V)\.'/V\.C/(e)\,NOUN,
421,de,de,de,8,de,101029,Pre,Pre,C/(e)\,ADP,
422,ceste,cist,cist,3,ceste,101029,Dem,Dem,'C/V\.C/(e)\,DET,
423,creature,créature,,9,creature,101029,N,N,C/V\.C/V\.'C/V\.C/(e)\,NOUN,
424,estoit,être,être,3,estoit,101030,Vfin,Vfin,/V\.'C/V\,VERB,
425,dyapree,diaprer,,2,dyapree,101030,Vpp,Vpp,C/V\.C/V\.'C/V\./(e)\,NOUN,
426,de,de,de,8,de,101030,Pre,Pre,C/(e)\,ADP,
427,toutes,tout,tout,5,toutes,101030,QIs,QIs,'C/V\.C/e\,DET,
428,couleurs,couleur,,9,couleurs,101030,N,N,C/V\.'C/V\,NOUN,
429,tres,très,très,8,tres,101030,Adv,Adv,C/V\,ADV,
430,sobtilment,subtilement,,6,sobtilment,101030,Adv,Adv,C/V\.C/V\.'C/V\,ADV,
431,ouvree,ouvrer,oeuvrer,8,ouvree,101030,Vpp,Vpp,/V\.'C/V\./(e)\,VERB,
432,",",",",,9,",",101030,Pnc,Pnc,,PUNCT,
433,belle,beau,beau,8,belle,101031,Adj,Adj,'C/V\.C/(e)\,ADJ,
434,",",",",,9,",",101031,Pnc,Pnc,,PUNCT,
435,riche,riche,riche,8,riche,101031,Adj,Adj,'C/V\.C/(e)\,ADJ,
436,et,et,et,8,et,101031,Crd,Crd,/V\,CCONJ,
437,de,de,de,8,de,101031,Pre,Pre,C/(e)\,ADP,
438,longue,long,long,8,longue,101031,Adj,Adj,'C/V\.C/(e)\,ADJ,
439,duree,durée,,8,duree,101031,N,N,C/V\.'C/V\./(e)\,NOUN,
440,.,.,,9,.,101031,Pnc,Pnc,,PUNCT,
441,En,en,en,8,en,101031,Pre,Pre,/V\,ADP,
442,son,son,son4,7,son,101031,Det,Det,C/V\,DET,
443,front,front,,9,front,101031,N,N,C/V\,NOUN,
444,bien,bien,bien,9,bien,101031,Adv,Adv,C/V\,ADV,
445,portrait,portraire,pourtraire,2,portrait,101031,Vpp,Vpp,C/V\.'C/V\,VERB,
446,avoit,avoir,avoir,9,avoit,101031,Vfin,Vfin,/V\.'C/V\,VERB,
447,l',le,le,9,l',101032,Det,Det,C/\,DET,
448,emprainte,empreinte,,8,emprainte,101032,N,N,/V\.'C/V\.C/(e)\,NOUN,
449,de,de,de,8,de,101032,Pre,Pre,C/(e)\,ADP,
450,·V·,cinq,cinq,8,·v·,101032,QIs,QIs,C/V\,NUM,
451,lettres,lettre,,8,lettres,101032,N,N,'C/V\.C/e\,NOUN,
452,",",",",,9,",",101032,Pnc,Pnc,,PUNCT,
453,c',ce,ce,8,c',101032,Prn,Prn,C/\,PRON,
454,est,être,être,3,est,101032,Vfin,Vfin,/V\,VERB,
455,assavoir,assavoir,assavoir,9,assavoir,101032,Adv,Adv,/V\.C/V\.'C/V\,VERB,
456,«,«,,9,«,101032,Pnc,Pnc,,PUNCT,
457,C.,c,,8,C,101032,Let,Let,C/V\,NUM,
458,h.,h,,2,H,101032,Let,Let,C/V\,X,
459,a.,a,,3,A,101032,Let,Let,/V\,X,
460,o.,o,,-10,O,101032,Let,Let,/V\,X,
461,z.,z,,2,Z,101032,Let,Let,/V\,X,
462,»,»,,9,»,101032,Pnc,Pnc,,PUNCT,
463,",",",",,9,",",101032,Pnc,Pnc,,PUNCT,
464,qui,qui,qui,3,qui,101032,Qux,Qux,C/V\,PRON,
465,son,son,son4,7,son,101032,Det,Det,C/V\,DET,
466,nom,nom,,8,nom,101032,N,N,C/V\,NOUN,
467,figuroient,figurer,,9,figuroient,101033,Vfin,Vfin,C/V\.C/V\.'C/V\./e\,VERB,
468,.,.,,9,.,101033,Pnc,Pnc,,PUNCT,
469,En,en,en,8,en,101033,Pre,Pre,/V\,ADP,
470,ceste,cist,cist,3,ceste,101033,Dem,Dem,'C/V\.C/(e)\,DET,
471,statue,statue,,9,statue,101033,N,N,C/V\.'C/V\./(e)\,NOUN,
472,n',ne,ne,8,n',101033,Neg,Neg$$,C/\,ADV,
473,avoit,avoir,avoir,9,avoit,101033,Vfin,Vfin,/V\.'C/V\,VERB,
474,riens,rien,rien,8,riens,101033,N,N,C/V\,PRON,
475,de,de,de,8,de,101033,Pre,Pre,C/(e)\,ADP,
476,difforme,difforme,,3,difforme,101033,Adj,Adj,C/V\.'C/V\,NOUN,
477,",",",",,9,",",101033,Pnc,Pnc,,PUNCT,
478,excepté,excepter,,5,excepté,101033,Vpp,Vpp,/V\.C/e\.'C/V\,ADP,
479,que,que,que,9,que,101033,Sub,Sub,C/(e)\,SCONJ,
480,par,par,par,8,par,101034,Pre,Pre,C/V\,ADP,
481,fois,fois,,3,fois,101034,N,N,C/V\,NOUN,
482,faisoit,faire,faire,9,faisoit,101034,Vfin,Vfin,C/V\.'C/V\,VERB,
483,chiere,chère,,3,chiere,101034,N,N,'C/V\.C/(e)\,NOUN,
484,triste,triste,triste,9,triste,101034,Adj,Adj,'C/V\.C/(e)\,ADJ,
485,et,et,et,8,et,101034,Crd,Crd,/V\,CCONJ,
486,plourable,plorable,,6,plourable,101034,Adj,Adj,C/V\.'C/V\.C/(e)\,ADJ,
487,et,et,et,8,et,101034,Crd,Crd,/V\,CCONJ,
488,adoulee,adouler,,9,adoulee,101034,Vpp,Vpp,/V\.C/V\.'C/V\./(e)\,VERB,
489,",",",",,9,",",101034,Pnc,Pnc,,PUNCT,
490,tout,tout,tout,8,tout,101034,QIs,QIs,C/V\,ADV,
491,ainsi,ainsi,ainsi,9,ainsi,101034,Adv,Adv,/V\.'C/V\,ADV,
492,comme,comme,comme,9,comme,101035,Sub,Sub,'C/V\.C/(e)\,SCONJ,
493,homme,homme,,9,homme,101035,N,N,'/V\.C/(e)\,NOUN,
494,qui,qui,qui,3,qui,101035,Qux,Qux,C/V\,PRON,
495,par,par,par,8,par,101035,Pre,Pre,C/V\,ADP,
496,diverses,divers,divers,7,diverses,101035,QIs,QIs,C/V\.'C/V\.C/e\,DET,
497,parties,partie,,8,parties,101035,N,N,C/V\.'C/V\./e\,NOUN,
498,de,de,de,8,de,101035,Pre,Pre,C/(e)\,ADP,
499,son,son,son4,7,son,101035,Det,Det,C/V\,DET,
500,corps,corps,,3,corps,101035,N,N,C/V\,NOUN,
501,sent,sentir,sentir,8,sent,101035,Vfin,Vfin,C/V\,VERB,
502,et,et,et,8,et,101035,Crd,Crd,/V\,CCONJ,
503,seuffre,souffrir,souffrir,9,seuffre,101035,Vfin,Vfin,'C/V\.C/(e)\,VERB,
504,diverses,divers,divers,7,diverses,101036,QIs,QIs,C/V\.'C/V\.C/e\,DET,
505,passions,passion,,8,passions,101036,N,N,C/V\.C/V\.'C/V\,NOUN,
506,et,et,et,8,et,101036,Crd,Crd,/V\,CCONJ,
507,douleurs,douleur,,9,douleurs,101036,N,N,C/V\.'C/V\,NOUN,
508,",",",",,9,",",101036,Pnc,Pnc,,PUNCT,
509,pour,pour,pour,9,pour,101036,Pre,Pre,C/V\,ADP,
510,laquelle,lequel,lequel,9,laquelle,101036,Qux,Qux,C/V\.'C/V\.C/(e)\,DET,
511,cause,cause,,3,cause,101036,N,N,'C/V\.C/(e)\,NOUN,
512,gectoit,jeter,jeter,9,gectoit,101036,Vfin,Vfin,C/V\.'C/V\,VERB,
513,grans,grand,grand,9,grans,101036,Adj,Adj,C/V\,ADJ,
514,plains,plaint,,3,plains,101037,N,N,C/V\,NOUN,
515,et,et,et,8,et,101037,Crd,Crd,/V\,CCONJ,
516,a,à,à,8,a,101037,Pre,Pre,/V\,ADP,
517,Dieu,Dieu,,8,dieu,101037,N,N,C/V\,PROPN,
518,lamentacions,lamentation,,9,lamentacions,101037,N,N,C/V\.C/V\.C/V\.C/{V}\.'/V\,NOUN,
519,par,par,par,8,par,101037,Pre,Pre,C/V\,ADP,
520,divers,divers,divers,9,divers,101037,QIs,QIs,C/V\.'C/V\,ADJ,
521,cris,cri,,3,cris,101037,N,N,C/V\,NOUN,
522,.,.,,9,.,101037,Pnc,Pnc,,PUNCT,
523,CI,ci,ci,8,ci,102001,Adv,Adv,C/V\,ADV,
524,DIT,dire,dire,8,dit,102001,Vfin,Vfin,C/V\,VERB,
525,L',le,le,9,l',102001,Det,Det,C/\,DET,
526,ORDRE,ordre,,5,ordre,102001,N,N,'/V\.C/(e)\,NOUN,
527,COMMENT,comment,comment,8,comment,102001,Qux,Qux,C/V\.'C/V\,ADV,
528,LEDIT,ledit,ledit,4,ledit,102001,Dem,Dem,C/e\.'C/V\,DET,
529,YMAGE,image,,6,ymage,102001,N,N,/V\.'C/V\.C/(e)\,NOUN,
530,ESTOIT,être,être,3,estoit,102001,Vfin,Vfin,/V\.'C/V\,VERB,
531,REPEUS,repaître,repaître,3,repeus,102001,Vpp,Vpp,C/V\.C/(V)\.'/V\,VERB,
532,Delez,delez,delez,9,delez,102002,PrA,PrA,C/V\.'C/V\,ADP,
533,ledit,ledit,ledit,4,ledit,102002,Dem,Dem,C/e\.'C/V\,DET,
534,ymage,image,,9,ymage,102002,N,N,/V\.'C/V\.C/(e)\,NOUN,
535,avoit,avoir,avoir,9,avoit,102002,Vfin,Vfin,/V\.'C/V\,VERB,
536,assistant,assister,,8,assistant,102002,Vprs,Vprs,/V\.C/V\.'C/V\,VERB,
537,une,un,un,9,une,102002,QIs,QIs,'/V\.C/(e)\,DET,
538,grant,grand,grand,9,grant,102002,Adj,Adj,C/V\,ADJ,
539,ombre,ombre,,3,ombre,102002,N,N,'/V\.C/(e)\,NOUN,
540,couronnee,couronner,,9,couronnee,102002,Vpp,Vpp,C/V\.C/V\.'C/V\./(e)\,VERB,
541,de,de,de,8,de,102002,Pre,Pre,C/(e)\,ADP,
542,fourme,forme,,3,fourme,102003,N,N,'C/V\.C/(e)\,NOUN,
543,femminine,féminin,,0,femminine,102003,Adj,Adj,C/V\.C/V\.'C/V\.C/(e)\,ADJ,
544,",",",",,9,",",102003,Pnc,Pnc,,PUNCT,
545,comme,comme,comme,9,comme,102003,Sub,Sub,'C/V\.C/(e)\,SCONJ,
546,ce,ce,ce,9,ce,102003,Prn,Prn,C/(e)\,PRON,
547,fust,être,être,8,fust,102003,Vfin,Vfin,C/V\,VERB,
548,la,le,le,8,la,102003,Det,Det,C/V\,DET,
549,semblance,semblance,,9,semblance,102003,N,N,C/V\.'C/V\.C/(e)\,NOUN,
550,d',de,de,9,d',102003,Pre,Pre,C/\,ADP,
551,une,un,un,9,une,102003,QIs,QIs,'/V\.C/(e)\,DET,
552,tres,très,très,8,tres,102003,Adv,Adv,C/V\,ADV,
553,poissant,puissant,,8,poissant,102003,Adj,Adj,C/V\.'C/V\,ADJ,
554,royne,reine,,9,royne,102004,N,N,C/(V)\.'/V\.C/(e)\,NOUN,
555,naturelment,naturellement,,9,naturelment,102004,Adv,Adv,C/V\.C/V\.C/V\.'C/V\,ADV,
556,fourmee,former,,9,fourmee,102004,Vpp,Vpp,C/V\.'C/V\./(e)\,VERB,
557,sans,sans,sans,8,sans,102004,Pre,Pre,C/V\,ADP,
558,corps,corps,,3,corps,102004,N,N,C/V\,NOUN,
559,visible,visible,,9,visible,102004,Adj,Adj,C/V\.'C/V\.C/(e)\,ADJ,
560,ne,ne,ne2,8,ne,102004,Crd,Crd,C/(e)\,CCONJ,
561,palpable,palpable,,9,palpable,102004,Adj,Adj,C/V\.'C/V\.C/(e)\,ADJ,
562,.,.,,9,.,102004,Pnc,Pnc,,PUNCT,
563,Si,si,si4,8,si,102004,Adv,Adv,C/V\,ADV,
564,estoit,être,être,3,estoit,102004,Vfin,Vfin,/V\.'C/V\,VERB,
565,tant,tant,tant,8,tant,102005,QIs,QIs,C/V\,ADV,
566,grant,grand,grand,9,grant,102005,Adj,Adj,C/V\,ADJ,
567,qu',que,que,9,qu',102005,Sub,Sub,C/\,SCONJ,
568,elle,elle,elle,8,elle,102005,Prn,Prn$,'/V\.C/(e)\,PRON,
569,obombroit,obombrer,,9,obombroit,102005,Vfin,Vfin,/V\.C/V\.'C/V\,VERB,
570,et,et,et,8,et,102005,Crd,Crd,/V\,CCONJ,
571,avironoit,avironner,,9,avironoit,102005,Vfin,Vfin,/V\.C/V\.C/V\.'C/V\,VERB,
572,tout,tout,tout,7,tout,102005,QIs,QIs,C/V\,DET,
573,le,le,le,8,le,102005,Det,Det,C/(e)\,DET,
574,corps,corps,,3,corps,102005,N,N,C/V\,NOUN,
575,dudit,dudit,de.ledit,2,dudit,102005,Pre+Dem,Pre+Dem,C/V\.'C/V\,ADP.DET,
576,ymage,image,,9,ymage,102005,N,N,/V\.'C/V\.C/(e)\,NOUN,
577,",",",",,9,",",102005,Pnc,Pnc,,PUNCT,
578,duquel,de.lequel,duquel,-10,duquel,102006,Pre+Qux,Pre+Qux,C/V\.'C/V\,ADP.PRON,
579,estoit,être,être,3,estoit,102006,Vfin,Vfin,/V\.'C/V\,VERB,
580,singulierement,singulièrement,,9,singulierement,102006,Adv,Adv,C/V\.C/V\.C/V\.C/e\.'C/V\,ADV,
581,deputee,députer,,9,deputee,102006,Vpp,Vpp,C/V\.C/V\.'C/V\./(e)\,VERB,
582,et,et,et,8,et,102006,Crd,Crd,/V\,CCONJ,
583,establie,établir,,8,establie,102006,Vpp,Vpp,/V\.C/V\.'C/V\./(e)\,VERB,
584,estre,être,être,8,estre,102006,Vinf,Vinf,'/V\.C/(e)\,VERB,
585,l',le,le,9,l',102006,Det,Det,C/\,DET,
586,admenistraresse,administreresse,,6,admenistraresse,102006,N,N,/V\.C/e\.C/V\.C/V\.'C/V\.C/(e)\,NOUN,
587,de,de,de,8,de,102007,Pre,Pre,C/(e)\,ADP,
588,sa,son,son4,7,sa,102007,Det,Det,C/V\,DET,
589,nourriture,nourriture,,9,nourriture,102007,N,N,C/V\.C/V\.'C/V\.C/(e)\,NOUN,
590,;,;,,9,;,102007,Pnc,Pnc,,PUNCT,
591,et,et,et,8,et,102007,Crd,Crd,/V\,CCONJ,
592,estoit,être,être,3,estoit,102007,Vfin,Vfin,/V\.'C/V\,VERB,
593,tel,tel,tel,9,tel,102007,Adj,Adj,C/V\,ADJ,
594,son,son,son4,7,son,102007,Det,Det,C/V\,DET,
595,office,office,,9,office,102007,N,N,/V\.'C/V\.C/(e)\,NOUN,
596,.,.,,9,.,102007,Pnc,Pnc,,PUNCT,
597,Environ,environ,environ,4,environ,102007,PrA,PrA,/V\.C/V\.'C/V\,ADV,
598,soy,soi,soi,8,soy,102007,Prn,Prn,C/V\,PRON,
599,avoit,avoir,avoir,9,avoit,102007,Vfin,Vfin,/V\.'C/V\,VERB,
600,infinis,infini,,9,infinis,102008,Adj,Adj,/V\.C/V\.'C/V\,ADJ,
601,instrumens,instrument,,9,instrumens,102008,N,N,/V\.C/V\.'C/V\,NOUN,
602,de,de,de,8,de,102008,Pre,Pre,C/(e)\,ADP,
603,divers,divers,divers,9,divers,102008,QIs,QIs,C/V\.'C/V\,ADJ,
604,coins,coin,,3,coins,102008,N,N,C/V\,NOUN,
605,et,et,et,8,et,102008,Crd,Crd,/V\,CCONJ,
606,empraintes,empreinte,,6,empraintes,102008,N,N,/V\.'C/V\.C/e\,VERB,
607,",",",",,9,",",102008,Pnc,Pnc,,PUNCT,
608,aussi,aussi,aussi,9,aussi,102008,Adv,Adv,/V\.'C/V\,ADV,
609,comme,comme,comme,9,comme,102008,Sub,Sub,'C/V\.C/(e)\,SCONJ,
610,sont,être,être,8,sont,102008,Vfin,Vfin,C/V\,VERB,
611,a,à,à,8,a,102009,Pre,Pre,/V\,ADP,
612,Paris,Paris,,3,paris,102009,N,N,C/V\.'C/V\,PROPN,
613,molles,moule,,3,molles,102009,N,N,'C/V\.C/e\,NOUN,
614,a,à,à,8,a,102009,Pre,Pre,/V\,ADP,
615,faire,faire,faire,9,faire,102009,Vinf,Vinf,'C/V\.C/(e)\,VERB,
616,gauffres,gaufre,,9,gauffres,102009,N,N,'C/V\.C/e\,NOUN,
617,ou,ou,ou,8,ou,102009,Crd,Crd,/V\,CCONJ,
618,autres,autre,autre,4,autres,102009,Adj,Adj,'/V\.C/e\,DET,
619,outilz,outil,,9,outilz,102009,N,N,/V\.'C/V\,NOUN,
620,semblables,semblable,,9,semblables,102009,Adj,Adj,C/V\.'C/V\.C/e\,ADJ,
621,.,.,,9,.,102009,Pnc,Pnc,,PUNCT,
622,Et,et,et,8,et,102009,Crd,Crd,/V\,CCONJ,
623,comme,comme,comme,9,comme,102009,Sub,Sub,'C/V\.C/(e)\,SCONJ,
624,ceste,cist,cist,3,ceste,102010,Dem,Dem,'C/V\.C/(e)\,DET,
625,dame,dame,,8,dame,102010,N,N,'C/V\.C/(e)\,NOUN,
626,n',ne,ne,8,n',102010,Neg,Neg$$,C/\,ADV,
627,eust,avoir,avoir,9,eust,102010,Vfin,Vfin,/(V)\.'/V\,VERB,
628,en,en,en,8,en,102010,Pre,Pre,/V\,ADP,
629,soy,soi,soi,8,soy,102010,Prn,Prn,C/V\,PRON,
630,le,le,le,8,le,102010,Det,Det,C/(e)\,DET,
631,vice,vice,,9,vice,102010,N,N,'C/V\.C/(e)\,NOUN,
632,de,de,de,8,de,102010,Pre,Pre,C/(e)\,ADP,
633,paresce,paresse,,9,paresce,102010,N,N,C/V\.'C/V\.C/(e)\,NOUN,
634,",",",",,9,",",102010,Pnc,Pnc,,PUNCT,
635,l',le,le,2,l',102010,Prn,Prn$$,C/\,PRON,
636,occuppoit,occuper,,9,occuppoit,102010,Vfin,Vfin,/V\.C/V\.'C/V\,VERB,
637,continuelment,continuellement,,9,continuelment,102010,Adv,Adv,C/V\.C/V\.C/V\.C/V\.'C/V\,ADV,
638,neccessaire,nécessaire,,8,neccessaire,102011,Adj,Adj,C/V\.C/V\.'C/V\.C/(e)\,ADJ,
639,diligence,diligence,,9,diligence,102011,N,N,C/V\.C/V\.'C/V\.C/(e)\,NOUN,
640,de,de,de,8,de,102011,Pre,Pre,C/(e)\,ADP,
641,divers,divers,divers,9,divers,102011,QIs,QIs,C/V\.'C/V\,ADJ,
642,labours,labour,,3,labours,102011,N,N,C/V\.'C/V\,NOUN,
643,",",",",,9,",",102011,Pnc,Pnc,,PUNCT,
644,car,car,car,8,car,102011,Crd,Crd,C/V\,CCONJ,
645,sanz,sans,sans,8,sanz,102011,Pre,Pre,C/V\,ADP,
646,prendre,prendre,prendre,9,prendre,102011,Vinf,Vinf,'C/V\.C/(e)\,VERB,
647,repos,repos,,8,repos,102011,N,N,C/V\.'C/V\,NOUN,
648,",",",",,9,",",102011,Pnc,Pnc,,PUNCT,
649,elle,elle,elle,8,elle,102012,Prn,Prn$,'/V\.C/(e)\,PRON,
650,detrempoit,détremper,,9,detrempoit,102012,Vfin,Vfin,C/V\.C/V\.'C/V\,VERB,
651,mortier,mortier,,9,mortier,102012,N,N,C/V\.'C/V\,NOUN,
652,qu',que,que,9,qu',102012,Qux,Qux,C/\,SCONJ,
653,elle,elle,elle,8,elle,102012,Prn,Prn$,'/V\.C/(e)\,PRON,
654,coaguloit,coaguler,,6,coaguloit,102012,Vfin,Vfin,C/V\.C/V\.C/V\.'C/V\,VERB,
655,ensemble,ensemble,ensemble,8,ensemble,102012,Adv,Adv,/V\.'C/V\.C/(e)\,ADV,
656,",",",",,9,",",102012,Pnc,Pnc,,PUNCT,
657,en,en,en,8,en,102012,Pre,Pre,/V\,ADP,
658,laquelle,lequel,lequel,9,laquelle,102012,Qux,Qux,C/V\.'C/V\.C/(e)\,DET,
659,mixtion,mixtion,,9,mixtion,102012,N,N,C/V\.C/{V}\.'/V\,NOUN,
660,metoit,mettre,mettre,9,metoit,102013,Vfin,Vfin,C/V\.'C/V\,VERB,
661,fiel,fiel,,9,fiel,102013,N,N,C/V\,NOUN,
662,",",",",,9,",",102013,Pnc,Pnc,,PUNCT,
663,miel,miel,,3,miel,102013,N,N,C/V\,NOUN,
664,",",",",,9,",",102013,Pnc,Pnc,,PUNCT,
665,plomb,plomb,,9,plomb,102013,N,N,C/V\,NOUN,
666,et,et,et,8,et,102013,Crd,Crd,/V\,CCONJ,
667,plume,plume,,8,plume,102013,N,N,'C/V\.C/(e)\,NOUN,
668,.,.,,9,.,102013,Pnc,Pnc,,PUNCT,
669,D',de,de,9,d',102013,Pre,Pre,C/\,ADP,
670,icelle,icel,cil,2,icelle,102013,Dem,Dem,/V\.'C/V\.C/(e)\,DET,
671,matiere,matière,,9,matiere,102013,N,N,C/V\.'C/V\.C/(e)\,NOUN,
672,emplissoit,emplir,,9,emplissoit,102013,Vfin,Vfin,/V\.C/V\.'C/V\,VERB,
673,buires,buire,,3,buires,102014,N,N,'C/V\.C/e\,NOUN,
674,de,de,de,8,de,102014,Pre,Pre,C/(e)\,ADP,
675,diverses,divers,divers,7,diverses,102014,QIs,QIs,C/V\.'C/V\.C/e\,DET,
676,façons,façon,,8,façons,102014,N,N,C/V\.'C/V\,NOUN,
677,",",",",,9,",",102014,Pnc,Pnc,,PUNCT,
678,lesquelles,lequel,lequel,9,lesquelles,102014,Qux,Qux,C/V\.'C/V\.C/e\,PRON,
679,aprés,après,après,8,aprés,102014,PrA,PrA,/V\.'C/V\,ADV,
680,versoit,verser,,9,versoit,102014,Vfin,Vfin,C/V\.'C/V\,VERB,
681,en,en,en,8,en,102014,Pre,Pre,/V\,ADP,
682,petite,petit,petit,9,petite,102014,Adj,Adj,C/V\.'C/V\.C/(e)\,ADJ,
683,quantité,quantité,,9,quantité,102014,N,N,C/V\.C/V\.'C/V\,NOUN,
684,es,en.le,en.le,8,es,102015,Pre+Det,Pre+Det,/V\,ADP.DET,
685,dis,dix,dire,5,dis,102015,Vpp,Vpp,C/V\,NUM,
686,moles,moule,,3,moles,102015,N,N,'C/V\.C/e\,NOUN,
687,que,que,que,4,que,102015,Qux,Qux,C/(e)\,PRON,
