wd_id,line_id,linewd,word,lemma,lemma_gold,lemma_score,lex_id,textlineid,syntag,syntag2,syllabified,pos
337,54,6,chassé,,chasser,9,chassé,78,Vpp,Vpp,C/V\.'C/V\,VERB
338,54,7,",",,",",9,",",78,Pnc,Pnc,,PUNCT
339,55,1,toute,tout,tout,7,toute,79,QIs,QIs,'C/V\.C/(e)\,DET
340,55,2,la,le,le,8,la,79,Det,Det,C/V\,DET
341,55,3,terre,,terre,8,terre,79,N,N,'C/V\.C/(e)\,NOUN
342,55,4,de,de,de,8,de,79,Pre,Pre,C/(e)\,ADP
343,55,5,jessé,,Jessé,2,jessé,79,N,N,C/V\.'C/V\,PROPN
344,55,6,",",,",",9,",",79,Pnc,Pnc,,PUNCT
345,56,1,vivant,vivre,vivre,8,vivant,80,Vprs,Vprs,C/V\.'C/V\,VERB
346,56,2,sur,sur,sur,8,sur,80,PrA,PrA,C/V\,ADP
347,56,3,le,le,le,8,le,80,Det,Det,C/(e)\,DET
348,56,4,fleuve,,fleuve,8,fleuve,80,N,N,'C/V\.C/(e)\,NOUN
349,56,5,d',de,de,9,d',80,Pre,Pre,C/\,ADP
350,56,6,europe,,Europe,2,europe,80,N,N,/V\.'C/V\.C/(e)\,PROPN
351,57,1,et,et,et,8,et,81,Crd,Crd,/V\,CCONJ
352,57,2,les,le,le,8,les,81,Det,Det,C/V\,DET
353,57,3,montaignes,,montagne,9,montaignes,81,N,N,C/V\.'C/V\.C/e\,NOUN
354,57,4,d',de,de,9,d',81,Pre,Pre,C/\,ADP
355,57,5,ethiope,,Éthiopie,6,ethiope,81,N,N,/V\.C/V\.'C/V\.C/(e)\,PROPN
356,57,6,",",,",",9,",",81,Pnc,Pnc,,PUNCT
357,58,1,disant,dire,dire,8,disant,82,Vprs,Vprs,C/V\.'C/V\,VERB
358,58,2,absolument,,absolument,6,absolument,82,Adv,Adv,/V\.C/V\.C/V\.'C/V\,ADV
359,58,3,trestous,trèstout,trèstout,3,trestous,82,QIs,QIs,C/V\.'C/V\,PRON
360,59,1,qu',que,que,9,qu',83,Sub,Sub,C/\,SCONJ
361,59,2,ilz,il,il,9,ilz,83,Prn,Prn$,/V\,PRON
362,59,3,ne,ne,ne,8,ne,83,Neg,Neg$$,C/(e)\,ADV
363,59,4,tiennent,tenir,tenir,9,tiennent,83,Vfin,Vfin,'C/V\.C/e\,VERB
364,59,5,",",,",",9,",",83,Pnc,Pnc,,PUNCT
365,59,6,bref,,bref,9,bref,83,Adj,Adj,C/V\,NOUN
366,59,7,",",,",",9,",",83,Pnc,Pnc,,PUNCT
367,59,8,rien,rien,rien,9,rien,83,N,N,C/V\,PRON
368,59,9,de,de,de,8,de,83,Pre,Pre,C/(e)\,ADP
369,59,10,vous,vous,vous,8,vous,83,Prn,Prn,C/V\,PRON
370,59,11,.,,.,9,.,83,Pnc,Pnc,,PUNCT
371,60,1,sont,être,être,8,sont,84,Vfin,Vfin,C/V\,VERB
372,60,2,ilz,il,il,9,ilz,84,Prn,Prn%,/V\,PRON
373,60,3,telz,tel,tel,9,telz,84,Adj,Adj,C/V\,ADJ
374,60,4,?,,?,9,?,84,Pnc,Pnc,,PUNCT
375,60,5,|,,|,-10,|,84,Pnc,Pnc,,PUNCT
376,60,6,sans,sans,sans,8,sans,84,Pre,Pre,C/V\,ADP
377,60,7,obeissance,,obéissance,9,obeissance,84,N,N,/V\.C/(V)\./V\.'C/V\.C/(e)\,NOUN
378,60,8,.,,.,9,.,84,Pnc,Pnc,,PUNCT
379,61,1,craingnent,craindre,craindre,9,craingnent,85,Vfin,Vfin,'C/V\.C/e\,VERB
380,61,2,ilz,il,il,9,ilz,85,Prn,Prn%,/V\,PRON
381,61,3,point,point2,point,0,point,85,Neg,Neg,C/V\,ADV
382,61,4,nostre,notre,notre,7,nostre,85,Det,Det,'C/V\.C/(e)\,DET
383,61,5,puissance,,puissance,9,puissance,85,N,N,C/V\.'C/V\.C/(e)\,NOUN
384,61,6,?,,?,9,?,85,Pnc,Pnc,,PUNCT
385,62,1,ilz,il,il,9,ilz,86,Prn,Prn$,/V\,PRON
386,62,2,ont,avoir,avoir,9,ont,86,Vfin,Vfin,/V\,VERB
387,62,3,ung,un,un,9,ung,86,QIs,QIs,/V\,DET
388,62,4,merveilleux,,merveilleux,9,merveilleux,86,Adj,Adj,C/V\.C/V\.'C/V\,ADJ
389,62,5,couraige,,courage,9,couraige,86,N,N,C/V\.'C/V\.C/(e)\,NOUN
390,62,6,.,,.,9,.,86,Pnc,Pnc,,PUNCT
391,63,1,nous,nous,nous,8,nous,87,Prn,Prn$,C/V\,PRON
392,63,2,leur,leur,leur,3,leur,87,Prn,Prn$$,C/V\,PRON
393,63,3,ferons,faire,faire,3,ferons,87,Vfin,Vfin,C/V\.'C/V\,VERB
394,63,4,tel,tel,tel,4,tel,87,Adj,Adj,C/V\,DET
395,63,5,labouraige,,labourage,9,labouraige,87,N,N,C/V\.C/V\.'C/V\.C/(e)\,NOUN
396,64,1,que,que,que,4,que,88,Sub,Sub,C/(e)\,SCONJ
397,64,2,peccavi,,peccavi,2,peccavi,88,Etr,Etr,C/V\.C/V\.'C/V\,X
398,64,3,trop,trop,trop,8,trop,88,Adv,Adv,C/V\,ADV
399,64,4,tart,tard,tard,9,tart,88,Adv,Adv,C/V\,ADV
400,64,5,diront,dire,dire,9,diront,88,Vfin,Vfin,C/V\.'C/V\,VERB
401,64,6,.,,.,9,.,88,Pnc,Pnc,,PUNCT
402,65,1,tout,tout,tout,8,tout,89,QIs,QIs,C/V\,ADV
403,65,2,en,en,en,8,en,89,Pre,Pre,/V\,ADP
404,65,3,despit,,dépit,3,despit,89,N,N,C/V\.'C/V\,NOUN
405,65,4,de,de,de,8,de,89,Pre,Pre,C/(e)\,ADP
406,65,5,vous,vous,vous,8,vous,89,Prn,Prn,C/V\,PRON
407,65,6,ilz,il,il,9,ilz,89,Prn,Prn$,/V\,PRON
408,65,7,ont,avoir,avoir,9,ont,89,Vfin,Vfin,/V\,VERB
409,66,1,voz,votre,votre,7,voz,90,Det,Det,C/V\,DET
410,66,2,messages,,message,9,messages,90,N,N,C/V\.'C/V\.C/e\,NOUN
411,66,3,tous,tout,tout,3,tous,90,QIs,QIs,C/V\,PRON
412,66,4,renvoyez,renvoyer,renvoyer,9,renvoyez,90,Vpp,Vpp,C/V\.C/V\.'C/V\,VERB
413,67,1,sans,sans,sans,8,sans,91,Pre,Pre,C/V\,ADP
414,67,2,les,le,le,7,les,91,Prn,Prn$,C/V\,PRON
415,67,3,recevoir,recevoir,recevoir,9,recevoir,91,Vinf,Vinf,C/V\.C/e\.'C/V\,VERB
416,67,4,.,,.,9,.,91,Pnc,Pnc,,PUNCT
417,67,5,|,,|,-10,|,91,Pnc,Pnc,,PUNCT
418,67,6,desvoyez,dévoyer,dévoyer,6,desvoyez,91,Vpp,Vpp,C/V\.C/V\.'C/V\,VERB
419,68,1,sont,être,être,8,sont,92,Vfin,Vfin,C/V\,VERB
420,68,2,bien,bien,bien,9,bien,92,Adv,Adv,C/V\,ADV
421,68,3,de,de,de,8,de,92,Pre,Pre,C/(e)\,ADP
422,68,4,leurs,leur2,leur,9,leurs,92,Det,Det,C/V\,DET
423,68,5,entendemens,,entendement,9,entendemens,92,N,N,/V\.C/V\.C/e\.'C/V\,NOUN
424,69,1,de,de,de,8,de,93,Pre,Pre,C/(e)\,ADP
425,69,2,ainsi,ainsi,ainsi,9,ainsi,93,Adv,Adv,/V\.'C/V\,ADV
426,69,3,a,à,à,8,a,93,Pre,Pre,/V\,ADP
427,69,4,noz,notre,notre,7,noz,93,Det,Det,C/V\,DET
428,69,5,comandemens,,commandement,9,comandemens,93,N,N,C/V\.C/V\.C/e\.'C/V\,NOUN
429,70,1,desobeir,,désobéir,9,desobeir,94,Vinf,Vinf,C/V\.C/V\.C/(V)\.'/V\,VERB
430,70,2,.,,.,9,.,94,Pnc,Pnc,,PUNCT
431,70,3,qu',que,que,4,qu',94,Qux,Qux,C/\,PRON
432,70,4,est,être,être,3,est,94,Vfin,Vfin,/V\,VERB
433,70,5,il,il,il,9,il,94,Prn,Prn%,/V\,PRON
434,70,6,de,de,de,8,de,94,Pre,Pre,C/(e)\,ADP
435,70,7,faire,faire,faire,9,faire,94,Vinf,Vinf,'C/V\.C/(e)\,VERB
436,70,8,?,,?,9,?,94,Pnc,Pnc,,PUNCT
437,71,1,trescher,,très.cher,8,trescher,95,Adj,Adj,C/V\.'C/V\,ADJ
438,71,2,seigneur,,seigneur,8,seigneur,95,N,N,C/V\.'C/V\,NOUN
439,71,3,",",,",",9,",",95,Pnc,Pnc,,PUNCT
440,71,4,en,en,en,8,en,95,Pre,Pre,/V\,ADP
441,71,5,ung,un,un,9,ung,95,QIs,QIs,/V\,DET
442,71,6,tel,tel,tel,9,tel,95,Adj,Adj,C/V\,ADJ
443,71,7,affaire,,affaire,9,affaire,95,N,N,/V\.'C/V\.C/(e)\,NOUN
444,72,1,de,de,de,8,de,96,Pre,Pre,C/(e)\,ADP
445,72,2,sens,,sens,8,sens,96,N,N,C/V\,NOUN
446,72,3,n',ne,ne,8,n',96,Neg,Neg$$,C/\,ADV
447,72,4,estez,être,être,3,estez,96,Vfin,Vfin,/V\.'C/V\,VERB
448,72,5,pas,pas,pas,8,pas,96,Neg,Neg,C/V\,ADV
449,72,6,despourveu,dépourvoir,dépourvoir,5,despourveu,96,Vpp,Vpp,C/V\.C/V\.C/(V)\.'/V\,VERB
450,72,7,.,,.,9,.,96,Pnc,Pnc,,PUNCT
451,73,1,assez,assez,assez,8,assez,97,Adv,Adv,/V\.'C/V\,ADV
452,73,2,avez,avoir,avoir,8,avez,97,Vfin,Vfin,/V\.'C/V\,VERB
453,73,3,congnu,connaître,connaître,9,congnu,97,Vpp,Vpp,C/V\.'C/V\,VERB
454,73,4,et,et,et,8,et,97,Crd,Crd,/V\,CCONJ
455,73,5,veü,voir,voir,9,veü,97,Vpp,Vpp,C/(V)\.'/V\,VERB
456,74,1,pour,pour,pour,9,pour,98,Pre,Pre,C/V\,ADP
457,74,2,remedier,,remédier,6,remedier,98,Vinf,Vinf,C/V\.C/V\.C/{V}\.'/V\,VERB
458,74,3,en,en,en,8,en,98,Pre,Pre,/V\,ADP
459,74,4,ce,cist,ce,9,ce,98,Dem,Dem,C/(e)\,DET
460,74,5,cas,,cas,3,cas,98,N,N,C/V\,NOUN
461,74,6,.,,.,9,.,98,Pnc,Pnc,,PUNCT
462,75,1,tel,tel,tel,4,tel,99,Adj,Adj,C/V\,DET
463,75,2,son,,son,7,son,99,N,N,C/V\,NOUN
464,75,3,pour,pour,pour,4,pour,99,Pre,Pre,C/V\,ADP
465,75,4,eux,eux,eux,3,eux,99,Prn,Prn,/V\,PRON
466,75,5,sonne,sonner,sonner,8,sonne,99,Vfin,Vfin,'C/V\.C/(e)\,VERB
467,75,6,trop,trop,trop,8,trop,99,Adv,Adv,C/V\,ADV
468,75,7,cas,,cas,3,cas,99,Adj,Adj,C/V\,ADJ
469,75,8,;,,;,9,;,99,Pnc,Pnc,,PUNCT
470,76,1,gens,,gent,3,gens,100,N,N,C/V\,NOUN
471,76,2,ne,ne,ne,8,ne,100,Neg,Neg$$,C/(e)\,ADV
472,76,3,sont,être,être,8,sont,100,Vfin,Vfin,C/V\,VERB
473,76,4,pas,pas,pas,8,pas,100,Neg,Neg,C/V\,ADV
474,76,5,pour,pour,pour,9,pour,100,Pre,Pre,C/V\,ADP
475,76,6,eux,eux,eux,3,eux,100,Prn,Prn$,/V\,PRON
476,76,7,deffendre,défendre,défendre,9,deffendre,100,Vinf,Vinf,C/V\.'C/V\.C/(e)\,VERB
477,76,8,.,,.,9,.,100,Pnc,Pnc,,PUNCT
478,77,1,leurs,leur2,leur,9,leurs,101,Det,Det,C/V\,DET
479,77,2,couraiges,,courage,9,couraiges,101,N,N,C/V\.'C/V\.C/e\,NOUN
480,77,3,ferez,faire,faire,3,ferez,101,Vfin,Vfin,C/V\.'C/V\,VERB
481,77,4,tost,tôt,tôt,8,tost,101,Adv,Adv,C/V\,ADV
482,77,5,fendre,fendre,fendre,9,fendre,101,Vinf,Vinf,'C/V\.C/(e)\,VERB
483,78,1,si,si4,si,8,si,102,Adv,Adv,C/V\,ADV
484,78,2,tost,tôt,tôt,8,tost,102,Adv,Adv,C/V\,ADV
485,78,3,qu',que,que,9,qu',102,Sub,Sub,C/\,SCONJ
486,78,4,ilz,il,il,9,ilz,102,Prn,Prn$,/V\,PRON
487,78,5,vous,vous,vous,8,vous,102,Prn,Prn$$,C/V\,PRON
488,78,6,verront,voir,voir,9,verront,102,Vfin,Vfin,C/V\.'C/V\,VERB
489,78,7,mouvoir,mouvoir,mouvoir,9,mouvoir,102,Vinf,Vinf,C/V\.'C/V\,VERB
490,78,8,.,,.,9,.,102,Pnc,Pnc,,PUNCT
491,79,1,ilz,il,il,9,ilz,103,Prn,Prn$,/V\,PRON
492,79,2,sont,être,être,8,sont,103,Vfin,Vfin,C/V\,VERB
493,79,3,tous,tout,tout,3,tous,103,QIs,QIs,C/V\,PRON
494,79,4,pres,près,près,8,pres,103,PrA,PrA,C/V\,ADV
495,79,5,d',de,de,9,d',103,Pre,Pre,C/\,ADP
496,79,6,eulx,eux,eux,3,eulx,103,Prn,Prn$,/V\,PRON
497,79,7,esmouvoir,émouvoir,émouvoir,9,esmouvoir,103,Vinf,Vinf,/V\.C/V\.'C/V\,VERB
498,80,1,et,et,et,8,et,104,Crd,Crd,/V\,CCONJ
499,80,2,est,être,être,3,est,104,Vfin,Vfin,/V\,VERB
500,80,3,leur,leur2,leur,8,leur,104,Det,Det,C/V\,DET
501,80,4,appareil,,appareil,8,appareil,104,N,N,/V\.C/V\.'C/V\,NOUN
502,80,5,en,en,en,8,en,104,Pre,Pre,/V\,ADP
503,80,6,point,,point,8,point,104,N,N,C/V\,NOUN
504,80,7,",",,",",9,",",104,Pnc,Pnc,,PUNCT
505,81,1,bien,bien,bien,9,bien,105,Adv,Adv,C/V\,ADV
506,81,2,fortifiez,,fortifier,9,fortifiez,105,Vpp,Vpp,C/V\.C/V\.C/{V}\.'/V\,VERB
507,81,3,.,,.,9,.,105,Pnc,Pnc,,PUNCT
508,81,4,|,,|,-10,|,105,Pnc,Pnc,,PUNCT
509,81,5,trop,trop,trop,8,trop,105,Adv,Adv,C/V\,ADV
510,81,6,nous,nous,nous,8,nous,105,Prn,Prn$$,C/V\,PRON
511,81,7,point,poindre,poindre,3,point,105,Vfin,Vfin,C/V\,VERB
512,82,1,au,à.le,à.le,8,au,106,Pre+Det,Pre+Det,/V\,ADP.DET
513,82,2,cueur,,coeur,3,cueur,106,N,N,C/V\,NOUN
514,82,3,telle,tel,tel,7,telle,106,Adj,Adj,'C/V\.C/(e)\,DET
515,82,4,rebellion,,rébellion,9,rebellion,106,N,N,C/V\.C/V\.C/{V}\.'/V\,NOUN
516,82,5,.,,.,9,.,106,Pnc,Pnc,,PUNCT
517,83,1,en,en,en,8,en,107,Pre,Pre,/V\,ADP
518,83,2,signe,,signe,3,signe,107,N,N,'C/V\.C/(e)\,NOUN
519,83,3,de,de,de,8,de,107,Pre,Pre,C/(e)\,ADP
520,83,4,derision,,dérision,9,derision,107,N,N,C/V\.C/V\.C/{V}\.'/V\,NOUN
521,84,1,de,de,de,8,de,108,Pre,Pre,C/(e)\,ADP
522,84,2,vous,vous,vous,8,vous,108,Prn,Prn,C/V\,PRON
523,84,3,et,et,et,8,et,108,Crd,Crd,/V\,CCONJ
524,84,4,de,de,de,8,de,108,Pre,Pre,C/(e)\,ADP
525,84,5,vostre,votre,votre,4,vostre,108,Det,Det,'C/V\.C/(e)\,DET
526,84,6,noblesse,,noblesse,9,noblesse,108,N,N,C/V\.'C/V\.C/(e)\,NOUN
527,85,1,et,et,et,8,et,109,Crd,Crd,/V\,CCONJ
528,85,2,de,de,de,8,de,109,Pre,Pre,C/(e)\,ADP
529,85,3,toute,tout,tout,7,toute,109,QIs,QIs,'C/V\.C/(e)\,DET
530,85,4,la,le,le,8,la,109,Det,Det,C/V\,DET
531,85,5,gentillesse,,gentillesse,9,gentillesse,109,N,N,C/V\.C/V\.'C/V\.C/(e)\,NOUN
532,86,1,de,de,de,8,de,110,Pre,Pre,C/(e)\,ADP
533,86,2,ce,cist,ce,9,ce,110,Dem,Dem,C/(e)\,DET
534,86,3,royaulme,,royaume,9,royaulme,110,N,N,C/V\.'C/V\.C/(e)\,NOUN
535,86,4,souverain,,souverain,9,souverain,110,Adj,Adj,C/V\.C/e\.'C/V\,ADJ
536,86,5,",",,",",9,",",110,Pnc,Pnc,,PUNCT
537,87,1,hault,haut,haut,9,hault,111,Adj,Adj,C/V\,ADJ
538,87,2,siege,,siège,9,siege,111,N,N,'C/V\.C/(e)\,NOUN
539,87,3,royal,,royal,9,royal,111,Adj,Adj,C/V\.'C/V\,ADJ
540,87,4,primerin,,premerain,-10,primerin,111,Adj,Adj,C/V\.C/e\.'C/V\,NOUN
541,87,5,",",,",",9,",",111,Pnc,Pnc,,PUNCT
542,88,1,vostre,votre,votre,4,vostre,112,Det,Det,'C/V\.C/(e)\,DET
543,88,2,pourtraicture,,portraiture,9,pourtraicture,112,N,N,C/V\.C/V\.'C/V\.C/(e)\,NOUN
544,88,3,et,et,et,8,et,112,Crd,Crd,/V\,CCONJ
545,88,4,ymaige,,image,9,ymaige,112,N,N,/V\.'C/V\.C/(e)\,NOUN
546,89,1,ont,avoir,avoir,9,ont,113,Vfin,Vfin,/V\,VERB
547,89,2,refusee,,refuser,9,refusee,113,Vpp,Vpp,C/V\.C/V\.'C/V\./(e)\,VERB
548,89,3,.,,.,9,.,113,Pnc,Pnc,,PUNCT
549,89,4,|,,|,-10,|,113,Pnc,Pnc,,PUNCT
550,89,5,quel,quel,quel,9,quel,113,Qux,Qux,C/V\,DET
551,89,6,oultraige,,outrage,8,oultraige,113,N,N,/V\.'C/V\.C/(e)\,NOUN
552,90,1,oultrageusement,,outrageusement,9,oultrageusement,114,Adv,Adv,/V\.C/V\.C/V\.C/e\.'C/V\,ADV
553,90,2,oultrageuse,,outrageux,9,oultrageuse,114,Adj,Adj,/V\.C/V\.'C/V\.C/(e)\,ADJ
554,90,3,",",,",",9,",",114,Pnc,Pnc,,PUNCT
555,91,1,oultraigeant,,outrager,0,oultraigeant,115,Vprs,Vprs,/V\.C/V\.'C/V\,VERB
556,91,2,main,,main,8,main,115,N,N,C/V\,NOUN
557,91,3,si,si4,si,8,si,115,Adv,Adv,C/V\,ADV
558,91,4,sumptueuse,,somptueux,9,sumptueuse,115,Adj,Adj,C/V\.C/V\.'C/V\.C/(e)\,ADJ
559,91,5,",",,",",9,",",115,Pnc,Pnc,,PUNCT
560,92,1,sumptueux,,somptueux,9,sumptueux,116,Adj,Adj,C/V\.C/V\.'C/V\,ADJ
561,92,2,bras,,bras,9,bras,116,N,N,C/V\,NOUN
562,92,3,victorieux,,victorieux,9,victorieux,116,Adj,Adj,C/V\.C/V\.C/{V}\.'/V\,ADJ
563,92,4,",",,",",9,",",116,Pnc,Pnc,,PUNCT
564,93,1,victorien,,victorien,9,victorien,117,Adj,Adj,C/V\.C/V\.C/{V}\.'/V\,ADJ
565,93,2,roy,,roi,9,roy,117,N,N,C/V\,NOUN
566,93,3,glorieux,,glorieux,9,glorieux,117,Adj,Adj,C/V\.C/{V}\.'/V\,ADJ
567,93,4,",",,",",9,",",117,Pnc,Pnc,,PUNCT
568,94,1,glorieusement,,glorieusement,9,glorieusement,118,Adv,Adv,C/V\.C/{V}\./V\.C/e\.'C/V\,ADV
569,94,2,triumphant,,triompher,8,triumphant,118,Vprs,Vprs,C/V\.C/V\.'C/V\,VERB
570,94,3,!,,!,9,!,118,Pnc,Pnc,,PUNCT
571,95,1,d',de,de,9,d',119,Pre,Pre,C/\,ADP
572,95,2,angoisse,,angoisse,8,angoisse,119,N,N,/V\.'C/V\.C/(e)\,NOUN
573,95,3,",",,",",9,",",119,Pnc,Pnc,,PUNCT
574,95,4,bref,,bref,9,bref,119,Adj,Adj,C/V\,NOUN
575,95,5,",",,",",9,",",119,Pnc,Pnc,,PUNCT
576,95,6,le,le,le,8,le,119,Det,Det,C/(e)\,DET
577,95,7,cueur,,coeur,3,cueur,119,N,N,C/V\,NOUN
578,95,8,nous,nous,nous,8,nous,119,Prn,Prn$$,C/V\,PRON
579,95,9,fent,fendre,fendre,9,fent,119,Vfin,Vfin,C/V\,VERB
580,96,1,d',de,de,9,d',120,Pre,Pre,C/\,ADP
581,96,2,ouÿr,ouïr,ouïr,9,ouÿr,120,Vinf,Vinf,/V\.'C/V\,VERB
582,96,3,tel,tel,tel,4,tel,120,Adj,Adj,C/V\,DET
583,96,4,rapport,,rapport,8,rapport,120,N,N,C/V\.'C/V\,NOUN
584,96,5,.,,.,9,.,120,Pnc,Pnc,,PUNCT
585,96,6,|,,|,-10,|,120,Pnc,Pnc,,PUNCT
586,96,7,necessaire,,nécessaire,9,necessaire,120,Adj,Adj,C/V\.C/V\.'C/V\.C/(e)\,ADJ
587,97,1,il,il,il,9,il,121,Prn,Prn$,/V\,PRON
588,97,2,vous,vous,vous,8,vous,121,Prn,Prn$$,C/V\,PRON
589,97,3,est,être,être,3,est,121,Vfin,Vfin,/V\,VERB
590,97,4,",",,",",9,",",121,Pnc,Pnc,,PUNCT
591,97,5,touchant,,toucher,8,touchant,121,Vprs,Vprs,C/V\.'C/V\,VERB
592,97,6,cest,cist,cist,3,cest,121,Dem,Dem,C/V\,DET
593,97,7,affaire,,affaire,9,affaire,121,N,N,/V\.'C/V\.C/(e)\,NOUN
594,97,8,",",,",",9,",",121,Pnc,Pnc,,PUNCT
595,98,1,d',de,de,9,d',122,Pre,Pre,C/\,ADP
596,98,2,envoyer,envoyer,envoyer,9,envoyer,122,Vinf,Vinf,/V\.C/V\.'C/V\,VERB
597,98,3,sur,sur,sur,8,sur,122,PrA,PrA,C/V\,ADP
598,98,4,eulx,eux,eux,3,eulx,122,Prn,Prn,/V\,PRON
599,98,5,vostre,votre,votre,4,vostre,122,Det,Det,'C/V\.C/(e)\,DET
600,98,6,armee,armer,armée,8,armee,122,N,N,/V\.'C/V\./(e)\,NOUN
601,98,7,",",,",",9,",",122,Pnc,Pnc,,PUNCT
602,99,1,tandis,tandis,tandis,9,tandis,123,Adv,Adv,C/V\.'C/V\,ADV
603,99,2,qu',que,que,9,qu',123,Sub,Sub,C/\,SCONJ
604,99,3,il,il,il,9,il,123,Prn,Prn$,/V\,PRON
605,99,4,ont,avoir,avoir,9,ont,123,Vfin,Vfin,/V\,VERB
606,99,5,main,,main,8,main,123,N,N,C/V\,NOUN
607,99,6,desarmee,,désarmer,9,desarmee,123,Vpp,Vpp,C/V\.C/V\.'C/V\./(e)\,VERB
608,99,7,",",,",",9,",",123,Pnc,Pnc,,PUNCT
609,100,1,pour,pour,pour,9,pour,124,Pre,Pre,C/V\,ADP
610,100,2,leur,leur,leur,3,leur,124,Prn,Prn$,C/V\,PRON
611,100,3,abaisser,,abaisser,9,abaisser,124,Vinf,Vinf,/V\.C/V\.'C/V\,VERB
612,100,4,tel,tel,tel,4,tel,124,Adj,Adj,C/V\,DET
613,100,5,orgueil,,orgueil,9,orgueil,124,N,N,/V\.'C/V\,NOUN
614,100,6,.,,.,9,.,124,Pnc,Pnc,,PUNCT
615,101,1,de,de,de,8,de,125,Pre,Pre,C/(e)\,ADP
616,101,2,ce,cist,ce,9,ce,125,Dem,Dem,C/(e)\,DET
617,101,3,cas,,cas,3,cas,125,N,N,C/V\,NOUN
618,101,4,avons,avoir,avoir,9,avons,125,Vfin,Vfin,/V\.'C/V\,VERB
619,101,5,tant,tant,tant,8,tant,125,QIs,QIs,C/V\,ADV
620,101,6,de,de,de,8,de,125,Pre,Pre,C/(e)\,ADP
621,101,7,dueil,,deuil,8,dueil,125,N,N,C/V\,NOUN
622,102,1,que,que,que,4,que,126,Sub,Sub,C/(e)\,SCONJ
623,102,2,ne,ne,ne,8,ne,126,Neg,Neg$$,C/(e)\,ADV
624,102,3,sçavons,savoir,savoir,9,sçavons,126,Vfin,Vfin,C/V\.'C/V\,VERB
625,102,4,a,à,à,8,a,126,Pre,Pre,/V\,ADP
626,102,5,qui,qui,qui,3,qui,126,Qux,Qux,C/V\,PRON
627,102,6,le,le,le,7,le,126,Prn,Prn$$,C/(e)\,PRON
628,102,7,dire,dire,dire,3,dire,126,Vinf,Vinf,'C/V\.C/(e)\,VERB
629,102,8,.,,.,9,.,126,Pnc,Pnc,,PUNCT
630,103,1,holofernés,,Holopherne,-10,holofernés,127,N,N,C/V\.C/V\.C/V\.'C/V\,PROPN
631,103,2,dit,dire,dire,8,dit,127,Vfin,Vfin,C/V\,VERB
632,103,3,bien,bien,bien,9,bien,127,Adv,Adv,C/V\,ADV
633,103,4,",",,",",9,",",127,Pnc,Pnc,,PUNCT
634,103,5,cher,cher,cher,8,cher,127,Adj,Adj,C/V\,ADJ
635,103,6,sire,,sire,8,sire,127,N,N,'C/V\.C/(e)\,NOUN
636,103,7,",",,",",9,",",127,Pnc,Pnc,,PUNCT
637,104,1,car,car,car,8,car,128,Crd,Crd,C/V\,CCONJ
638,104,2,tandis,tandis,tandis,9,tandis,128,Adv,Adv,C/V\.'C/V\,ADV
639,104,3,que,que,que,9,que,128,Sub,Sub,C/(e)\,SCONJ
640,104,4,le,le,le,8,le,128,Det,Det,C/(e)\,DET
641,104,5,fer,,fer,8,fer,128,N,N,C/V\,NOUN
642,104,6,est,être,être,3,est,128,Vfin,Vfin,/V\,VERB
643,104,7,chault,chaud,chaud,5,chault,128,Adj,Adj,C/V\,ADJ
644,105,1,il,il,il,9,il,129,Prn,Prn$,/V\,PRON
645,105,2,le,le,le,7,le,129,Prn,Prn$$,C/(e)\,PRON
646,105,3,fault,faillir,falloir,3,fault,129,Vfin,Vfin,C/V\,VERB
647,105,4,bastre,,battre,2,bastre,129,Vinf,Vinf,'C/V\.C/(e)\,VERB
648,105,5,.,,.,9,.,129,Pnc,Pnc,,PUNCT
649,105,6,|,,|,-10,|,129,Pnc,Pnc,,PUNCT
650,105,7,leur,leur2,leur,8,leur,129,Det,Det,C/V\,DET
651,105,8,deffault,,défaut,8,deffault,129,N,N,C/V\.'C/V\,NOUN
652,106,1,sera,être,être,3,sera,130,Vfin,Vfin,C/V\.'C/V\,VERB
653,106,2,monstré,montrer,montrer,9,monstré,130,Vpp,Vpp,C/V\.'C/V\,VERB
654,106,3,acop,acoup,acoup,4,acop,130,Adv,Adv,/V\.'C/V\,ADV
655,106,4,si,si4,si,8,si,130,Adv,Adv,C/V\,ADV
656,106,5,emple,,ample,3,emple,130,Adj,Adj,'/V\.C/(e)\,ADJ
657,107,1,que,que,que,9,que,131,Sub,Sub,C/(e)\,SCONJ
658,107,2,tous,tout,tout,8,tous,131,QIs,QIs,C/V\,DET
659,107,3,autres,autre,autre,9,autres,131,Adj,Adj,'/V\.C/e\,PRON
660,107,4,prendront,prendre,prendre,9,prendront,131,Vfin,Vfin,C/V\.'C/V\,VERB
661,107,5,exemple,,exemple,8,exemple,131,N,N,/V\.'C/V\.C/(e)\,NOUN
662,107,6,",",,",",9,",",131,Pnc,Pnc,,PUNCT
663,108,1,tant,tant,tant,8,tant,132,QIs,QIs,C/V\,ADV
664,108,2,les,le,le,7,les,132,Prn,Prn$$,C/V\,PRON
665,108,3,pugnirons,,punir,9,pugnirons,132,Vfin,Vfin,C/V\.C/V\.'C/V\,VERB
666,108,4,a,à,à,8,a,132,Pre,Pre,/V\,ADP
667,108,5,rigueur,,rigueur,9,rigueur,132,N,N,C/V\.'C/V\,NOUN
668,108,6,.,,.,9,.,132,Pnc,Pnc,,PUNCT
