wd_id,line_id,linewd,word,lex_id,pos_nca,textlineid,syntag,syntag2,syllabified,lemma
1293,212,4,fiex,fiex,NOM:suj:masc:sg,212,N,N,C/V\,fils
1294,212,5,la,la,DET:def:obj:femi:sg,212,Det,Det,C/V\,le
1295,212,6,povre,povre,ADJ:obj:femi:sg,212,Adj,Adj,'C/V\.C/(e)\,pauvre
1296,212,7,fame,fame,NOM:obj:femi:sg,212,N,N,'C/V\.C/(e)\,femme
1297,213,1,dire,dire,VER:infi,213,Vinf,Vinf,'C/V\.C/(e)\,dire
1298,213,2,l',l',PRO:pers:obj:3:masc:sg:unb,213,Prn,Prn$$,C/\,le
1299,213,3,ot,ot,VER:simp:3:sg,213,Vfin,Vfin,/V\,avoir
1300,213,4,oï,oï,VER:pper:masc:sg,213,Vpp,Vpp,/V\.'C/V\,ouïr
1301,213,5,vraiement,vraiement,ADV,213,Adv,Adv,C/V\.C/(V)\.'/V\,vraiment
1302,214,1,li,li,DET:def:suj:masc:sg,214,Det,Det,C/V\,le
1303,214,2,vrais,vrais,ADJ:suj:masc:sg,214,Adj,Adj,C/V\,vrai
1304,214,3,des,des,PREDET:de:obj:masc:pl,214,Pre+Det,Pre+Det,C/V\,de.le
1305,214,4,vrais,vrais,ADJ:obj:masc:pl,214,Adj,Adj,C/V\,vrai
1306,214,5,qui,qui,PROCON,214,Qux,Qux,C/V\,qui
1307,214,6,pas,pas,NOM:obj:masc:pl,214,Neg,Neg,C/V\,pas
1308,214,7,ne,ne,PRO:clit,214,Neg,Neg$$,C/(e)\,ne
1309,214,8,ment,ment,VER:pres:3:sg,214,Vfin,Vfin,C/V\,mentir
1310,215,1,d',d',PRE,215,Pre,Pre,C/\,de
1311,215,2,outre,outre,ADV,215,PrA,PrA,'/V\.C/(e)\,outre
1312,215,3,le,le,DET:def:obj:masc:sg,215,Det,Det,C/(e)\,le
1313,215,4,rin,rin,NPR:obj:masc:sg,215,N,N,C/V\,Rhin
1314,215,5,et,et,CON:coord,215,Crd,Crd,/V\,et
1315,215,6,de,de,PRE,215,Pre,Pre,C/(e)\,de
1316,215,7,l',l',DET:def:obj:masc:sg,215,Det,Det,C/\,le
1317,215,8,empire,empire,NOM:obj:masc:sg,215,N,N,/V\.'C/V\.C/(e)\,empire
1318,216,1,ainsi,ainsi,ADV,216,Adv,Adv,/V\.'C/V\,ainsi
1319,216,2,com,com,CON:subord,216,Sub,Sub,C/V\,comme
1320,216,3,dit,dit,VER:pper:masc:sg,216,Vpp,Vpp,C/V\,dire
1321,216,4,l',l',PRO:pers:obj:3:masc:sg:unb,216,Prn,Prn$$,C/\,le
1322,216,5,eut,eut,VER:simp:3:sg,216,Vfin,Vfin,/V\,avoir
1323,216,6,nostre,nostre,DET:poss:suj:masc:sg,216,Det,Det,'C/V\.C/(e)\,notre
1324,216,7,sire,sire,NOM:suj:masc:sg,216,N,N,'C/V\.C/(e)\,sire
1325,217,1,grant,grant,ADJ:suj:masc:pl,217,Adj,Adj,C/V\,grand
1326,217,2,et,et,CON:coord,217,Crd,Crd,/V\,et
1327,217,3,petit,petit,ADJ:suj:masc:pl,217,Adj,Adj,C/V\.'C/V\,petit
1328,217,4,i,i,PRO:clit,217,Prn,Prn$$,/V\,y
1329,217,5,acouroient,acouroient,VER:impf:3:pl,217,Vfin,Vfin,/V\.C/V\.'C/V\./e\,accourir
1330,218,1,dou,dou,PREDET:de:obj:masc:sg,218,Pre+Det,Pre+Det,C/V\,de.le
1331,218,2,grant,grant,ADJ:obj:masc:sg,218,Adj,Adj,C/V\,grand
1332,218,3,aport,aport,NOM:obj:masc:sg,218,N,N,/V\.'C/V\,apport
1333,218,4,qu,qu,PROCON,218,Qux,Qux,C/\,que
1334,218,5,il,il,PRO:pers:suj:3:masc:pl,218,Prn,Prn$,/V\,il
1335,218,6,aportoient,aportoient,VER:impf:3:pl,218,Vfin,Vfin,/V\.C/V\.'C/V\./e\,apporter
1336,219,1,edefiee,edefiee,VER:pper:femi:sg,219,Vpp,Vpp,/V\.C/e\.C/V\.'C/V\./(e)\,édifier
1337,219,2,fu,fu,VER:simp:3:sg,219,Vfin,Vfin,C/V\,être
1338,219,3,l',l',DET:def:suj:femi:sg,219,Det,Det,C/\,le
1339,219,4,eglyse,eglyse,NOM:suj:femi:sg,219,N,N,/V\.'C/V\.C/(e)\,église
1340,220,1,qui,qui,PROCON,220,Qux,Qux,C/V\,qui
1341,220,2,bele,bele,ADJ:suj:femi:sg,220,Adj,Adj,'C/V\.C/(e)\,beau
1342,220,3,et,et,CON:coord,220,Crd,Crd,/V\,et
1343,220,4,gente,gente,ADJ:suj:femi:sg,220,Adj,Adj,'C/V\.C/(e)\,gent
1344,220,5,est,est,VER:pres:3:sg,220,Vfin,Vfin,/V\,être
1345,220,6,a,a,PRE,220,Pre,Pre,/V\,à
1346,220,7,devise,devise,NOM:obj:femi:sg,220,N,N,C/V\.'C/V\.C/(e)\,devise
1347,221,1,ou,ou,PROCON,221,Qux,Qux,/V\,où
1348,221,2,il,il,PRO:pers:suj:3:masc:sg:unb,221,Prn,Prn$,/V\,il
1349,221,3,a,a,VER:pres:3:sg,221,Vfin,Vfin,/V\,avoir
1350,221,4,or,or,ADV,221,Adv,Adv,/V\,or
1351,221,5,mout,mout,ADV,221,QIs,QIs,C/V\,moult
1352,221,6,bel,bel,ADJ:obj:masc:sg,221,Adj,Adj,C/V\,beau
1353,221,7,convent,convent,NOM:obj:masc:sg,221,N,N,C/V\.'C/V\,couvent
1354,222,1,des,des,PREDET:de:obj:femi:pl,222,Pre+Det,Pre+Det,C/V\,de.le
1355,222,2,beles,beles,ADJ:obj:femi:pl,222,Adj,Adj,'C/V\.C/e\,beau
1356,222,3,dames,dames,NOM:obj:femi:pl,222,N,N,'C/V\.C/e\,dame
1357,222,4,qui,qui,PROCON,222,Qux,Qux,C/V\,qui
1358,222,5,souvent,souvent,ADV,222,Adv,Adv,C/V\.'C/V\,souvent
1359,223,1,non,non,ADV,223,Neg,Neg,C/V\,ne
1360,223,2,pas,pas,NOM:obj:masc:pl,223,Neg,Neg,C/V\,pas
1361,223,3,souvent,souvent,ADV,223,Adv,Adv,C/V\.'C/V\,souvent
1362,223,4,mais,mais,CON:coord,223,Crd,Crd,C/V\,mais
1363,223,5,sanz,sanz,PRE,223,Pre,Pre,C/V\,sans
1364,223,6,sejor,sejor,NOM:obj:masc:sg,223,N,N,C/V\.'C/V\,séjour
1365,224,1,servent,servent,VER:pres:3:pl,224,Vfin,Vfin,'C/V\.C/e\,servir
1366,224,2,et,et,CON:coord,224,Crd,Crd,/V\,et
1367,224,3,loent,loent,VER:pres:3:pl,224,Vfin,Vfin,'C/V\./e\,louer
1368,224,4,nuit,nuit,NOM:obj:femi:sg,224,N,N,C/V\,nuit
1369,224,5,et,et,CON:coord,224,Crd,Crd,/V\,et
1370,224,6,jor,jor,NOM:obj:masc:sg,224,N,N,C/V\,jour
1371,225,1,la,la,DET:def:obj:femi:sg,225,Det,Det,C/V\,le
1372,225,2,douce,douce,ADJ:obj:femi:sg,225,Adj,Adj,'C/V\.C/(e)\,doux
1373,225,3,mere,mere,NOM:obj:femi:sg,225,N,N,'C/V\.C/(e)\,mère
1374,225,4,au,au,PREDET:a:obj:masc:sg,225,Pre+Det,Pre+Det,/V\,à.le
1375,225,5,roi,roi,NOM:obj:masc:sg,225,N,N,C/V\,roi
1376,225,6,celestre,celestre,ADJ:obj:masc:sg,225,Adj,Adj,C/V\.'C/V\.C/(e)\,céleste
1377,226,1,avec,avec,PRE,226,PrA,PrA,/V\.'C/V\,avec
1378,226,2,eles,eles,PRO:pers:acc:3:femi:pl:bet,226,Prn,Prn,'/V\.C/e\,elle
1379,226,3,weille,weille,VER:subp:3:sg,226,Vfin,Vfin,'C/V\.C/(e)\,vouloir
1380,226,4,et,et,CON:coord,226,Crd,Crd,/V\,et
1381,226,5,daint,daint,VER:subp:3:sg,226,Vfin,Vfin,C/V\,daigner
1382,226,6,estre,estre,VER:infi,226,Vinf,Vinf,'/V\.C/(e)\,être
1383,227,1,la,la,DET:def:suj:femi:sg,227,Det,Det,C/V\,le
1384,227,2,douce,douce,ADJ:suj:femi:sg,227,Adj,Adj,'C/V\.C/(e)\,doux
1385,227,3,mere,mere,NOM:suj:femi:sg,227,N,N,'C/V\.C/(e)\,mère
1386,227,4,au,au,PREDET:a:obj:masc:sg,227,Pre+Det,Pre+Det,/V\,à.le
1387,227,5,creatour,creatour,NOM:obj:masc:sg,227,N,N,C/V\.C/V\.'C/V\,créateur
1388,228,1,mout,mout,ADV,228,QIs,QIs,C/V\,moult
1389,228,2,par,par,PRE,228,Adv,Adv,C/V\,par
1390,228,3,sont,sont,VER:pres:3:pl,228,Vfin,Vfin,C/V\,être
1391,228,4,sages,sages,ADJ:suj:femi:pl,228,Adj,Adj,'C/V\.C/e\,sage
1392,228,5,quant,quant,ADV,228,Sub,Sub,C/V\,quand
1393,228,6,l',l',DET:def:obj:masc:sg,228,Det,Det,C/\,le
1394,228,7,ator,ator,NOM:obj:masc:sg,228,N,N,/V\.'C/V\,atour
1395,229,1,et,et,CON:coord,229,Crd,Crd,/V\,et
1396,229,2,le,le,DET:def:obj:masc:sg,229,Det,Det,C/(e)\,le
1397,229,3,beuban,beuban,NOM:obj:masc:sg,229,N,N,C/V\.'C/V\,boban
1398,229,4,dou,dou,PREDET:de:obj:masc:sg,229,Pre+Det,Pre+Det,C/V\,de.le
1399,229,5,mont,mont,NOM:obj:masc:sg,229,N,N,C/V\,monde
1400,229,6,gerpissent,gerpissent,VER:pres:3:pl,229,Vfin,Vfin,C/V\.'C/V\.C/e\,guerpir
1401,230,1,et,et,CON:coord,230,Crd,Crd,/V\,et
1402,230,2,les,les,DET:def:obj:femi:pl,230,Det,Det,C/V\,le
1403,230,3,joies,joies,NOM:obj:femi:pl,230,N,N,'C/V\./e\,joie
1404,230,4,qui,qui,PROCON,230,Qux,Qux,C/V\,qui
1405,230,5,tost,tost,ADV,230,Adv,Adv,C/V\,tôt
1406,230,6,fenissent,fenissent,VER:pres:3:pl,230,Vfin,Vfin,C/V\.'C/V\.C/e\,finir
1407,231,1,pour,pour,PRE,231,Pre,Pre,C/V\,pour
1408,231,2,les,les,DET:def:obj:femi:pl,231,Det,Det,C/V\,le
1409,231,3,joies,joies,NOM:obj:femi:pl,231,N,N,'C/V\./e\,joie
1410,231,4,qui,qui,PROCON,231,Qux,Qux,C/V\,qui
1411,231,5,n,n,PRO:clit,231,Neg,Neg$$,C/\,ne
1412,231,6,aront,aront,VER:futu:3:pl,231,Vfin,Vfin,/V\.'C/V\,avoir
1413,231,7,fin,fin,NOM:obj:femi:sg,231,N,N,C/V\,fin
1414,232,1,s,s,PROCON,232,Sub,Sub,C/\,si
1415,232,2,eles,eles,PRO:pers:suj:3:femi:pl,232,Prn,Prn,'/V\.C/e\,elle
1416,232,3,bien,bien,ADV,232,Adv,Adv,C/V\,bien
1417,232,4,servent,servent,VER:pres:3:pl,232,Vfin,Vfin,'C/V\.C/e\,servir
1418,232,5,de,de,PRE,232,Pre,Pre,C/(e)\,de
1419,232,6,cuer,cuer,NOM:obj:masc:sg,232,N,N,C/V\,coeur
1420,232,7,fin,fin,ADJ:obj:masc:sg,232,Adj,Adj,C/V\,fin
1421,233,1,celi,celi,PRO:demo:obj:masc:sg,233,Dem,Dem,C/V\.'C/V\,cil
1422,233,2,qui,qui,PROCON,233,Qux,Qux,C/V\,qui
1423,233,3,espure,espure,VER:pres:3:sg,233,Vfin,Vfin,/V\.'C/V\.C/(e)\,épurer
1424,233,4,et,et,CON:coord,233,Crd,Crd,/V\,et
1425,233,5,affine,affine,VER:pres:3:sg,233,Vfin,Vfin,/V\.'C/V\.C/(e)\,affiner
1426,234,1,toz,toz,PRO:ind:obj:masc:pl,234,QIs,QIs,C/V\,tout
1427,234,2,cialz,cialz,PRO:demo:obj:masc:pl,234,Dem,Dem,C/V\,cil
1428,234,3,qui,qui,PROCON,234,Qux,Qux,C/V\,qui
1429,234,4,l',l',PRO:pers:obj:3:masc:sg:unb,234,Prn,Prn$$,C/\,le
1430,234,5,aimment,aimment,VER:pres:3:pl,234,Vfin,Vfin,'/V\.C/e\,aimer
1431,234,6,d',d',PRE,234,Pre,Pre,C/\,de
1432,234,7,amor,amor,NOM:obj:femi:sg,234,N,N,/V\.'C/V\,amour
1433,234,8,fine,fine,ADJ:obj:femi:sg,234,Adj,Adj,'C/V\.C/(e)\,fin
1434,235,1,chascune,chascune,PRO:ind:suj:femi:sg,235,QIs,QIs,C/V\.'C/V\.C/(e)\,chacun
1435,235,2,si,si,PROCON,235,Adv,Adv,C/V\,si
1436,235,3,affinera,affinera,VER:futu:3:sg,235,Vfin,Vfin,/V\.C/V\.C/e\.'C/V\,affiner
1437,236,1,que,que,PROCON,236,Sub,Sub,C/(e)\,que
1438,236,2,de,de,PRE,236,Pre,Pre,C/(e)\,de
1439,236,3,fine,fine,ADJ:obj:femi:sg,236,Adj,Adj,'C/V\.C/(e)\,fin
1440,236,4,fin,fin,NOM:obj:femi:sg,236,N,N,C/V\,fin
1441,236,5,finera,finera,VER:futu:3:sg,236,Vfin,Vfin,C/V\.C/e\.'C/V\,finer
1442,237,1,ci,ci,PROCON,237,Adv,Adv,C/V\,ci
1443,237,2,leur,leur,PRO:pers:dat:3:pl,237,Prn,Prn$$,C/V\,leur
1444,237,3,depri,depri,VER:pres:1:sg,237,Vfin,Vfin,C/V\.'C/V\,déprier
1445,237,4,mout,mout,ADV,237,QIs,QIs,C/V\,moult
1446,237,5,finement,finement,ADV,237,Adv,Adv,C/V\.C/e\.'C/V\,finement
1447,238,1,quant,quant,ADV,238,Sub,Sub,C/V\,quand
1448,238,2,saront,saront,VER:futu:3:pl,238,Vfin,Vfin,C/V\.'C/V\,être
1449,238,3,mon,mon,DET:poss:obj:masc:sg,238,Det,Det,C/V\,mon
1450,238,4,definement,definement,NOM:obj:masc:sg,238,N,N,C/V\.C/V\.C/e\.'C/V\,définement
1451,239,1,finement,finement,ADV,239,Adv,Adv,C/V\.C/e\.'C/V\,finement
1452,239,2,prient,prient,VER:pres:3:pl,239,Vfin,Vfin,'C/V\./e\,prier
1453,239,3,l',l',PRO:pers:obj:3:masc:sg:unb,239,Det,Det,C/\,le
1454,239,4,afinee,afinee,VER:pper:femi:sg,239,Vpp,Vpp,/V\.C/V\.'C/V\./(e)\,affiner
1455,240,1,joie,joie,NOM:obj:femi:sg,240,N,N,'C/V\./(e)\,joie
1456,240,2,me,me,PRO:pers:obj:1:sg:unb,240,Prn,Prn$$,C/(e)\,me
1457,240,3,doinst,doinst,VER:subp:3:sg,240,Vfin,Vfin,C/V\,donner
1458,240,4,qui,qui,PROCON,240,Qux,Qux,C/V\,qui
1459,240,5,n,n,PRO:clit,240,Neg,Neg$$,C/\,ne
1460,240,6,iert,iert,VER:futu:3:sg,240,Vfin,Vfin,/V\,être
1461,240,7,finee,finee,VER:pper:femi:sg,240,Vpp,Vpp,C/V\.'C/V\./(e)\,finer
1462,241,1,diex,diex,NOM:suj:masc:sg,241,N,N,C/V\,dieu
1463,241,2,qui,qui,PROCON,241,Qux,Qux,C/V\,qui
1464,241,3,seur,seur,PRE,241,PrA,PrA,C/V\,sur
1465,241,4,toz,toz,PRO:ind:obj:masc:pl,241,QIs,QIs,C/V\,tout
1466,241,5,est,est,VER:pres:3:sg,241,Vfin,Vfin,/V\,être
1467,241,6,purs,purs,ADJ:suj:masc:sg,241,Adj,Adj,C/V\,pur
1468,241,7,et,et,CON:coord,241,Crd,Crd,/V\,et
1469,241,8,fins,fins,ADJ:suj:masc:sg,241,Adj,Adj,C/V\,fin
1470,242,1,si,si,PROCON,242,Adv,Adv,C/V\,si
1471,242,2,finement,finement,ADV,242,Adv,Adv,C/V\.C/e\.'C/V\,finement
1472,242,3,affint,affint,VER:subp:3:sg,242,Vfin,Vfin,/V\.'C/V\,affinir
1473,242,4,leurs,leurs,DET:poss:obj:femi:pl,242,Det,Det,C/V\,leur
1474,242,5,fins,fins,NOM:obj:femi:pl,242,N,N,C/V\,fin
1475,243,1,que,que,PROCON,243,Sub,Sub,C/(e)\,que
1476,243,2,quant,quant,ADV,243,Sub,Sub,C/V\,quand
1477,243,3,venra,venra,VER:futu:3:sg,243,Vfin,Vfin,C/V\.'C/V\,venir
1478,243,4,au,au,PREDET:a:obj:masc:sg,243,Pre+Det,Pre+Det,/V\,à.le
1479,243,5,definer,definer,VER:infi,243,Vinf,Vinf,C/V\.C/V\.'C/V\,définer
1480,244,1,de,de,PRE,244,Pre,Pre,C/(e)\,de
1481,244,2,fine,fine,ADJ:obj:femi:sg,244,Adj,Adj,'C/V\.C/(e)\,fin
1482,244,3,fin,fin,NOM:obj:femi:sg,244,N,N,C/V\,fin
1483,244,4,puissent,puissent,VER:subp:3:pl,244,Vfin,Vfin,'C/V\.C/e\,pouvoir
1484,244,5,finer,finer,VER:infi,244,Vinf,Vinf,C/V\.'C/V\,finer
1485,245,1,ici,ici,ADV,245,Adv,Adv,/V\.'C/V\,ici
1486,245,2,aprés,aprés,PRE,245,PrA,PrA,/V\.'C/V\,après
1487,245,3,weil,weil,VER:pres:1:sg,245,Vfin,Vfin,C/V\,vouloir
1488,245,4,remoller,remoller,VER:infi,245,Vinf,Vinf,C/V\.C/V\.'C/V\,remouler
1489,246,1,un,un,DET:ndf:obj:masc:sg,246,QIs,QIs,/V\,un
1490,246,2,myracle,myracle,NOM:obj:masc:sg,246,N,N,C/V\.'C/V\.C/(e)\,miracle
1491,246,3,dou,dou,PREDET:de:obj:masc:sg,246,Pre+Det,Pre+Det,C/V\,de.le
1492,246,4,saint,saint,ADJ:obj:masc:sg,246,Adj,Adj,C/V\,saint
1493,246,5,soller,soller,NOM:obj:masc:sg,246,N,N,C/V\.'C/V\,soulier
1494,247,1,qui,qui,PROCON,247,Qux,Qux,C/V\,qui
1495,247,2,assez,assez,ADV,247,Adv,Adv,/V\.'C/V\,assez
1496,247,3,est,est,VER:pres:3:sg,247,Vfin,Vfin,/V\,être
1497,247,4,et,et,CON:coord,247,Crd,Crd,/V\,et
1498,247,5,bialz,bialz,ADJ:suj:masc:sg,247,Adj,Adj,C/V\,beau
1499,247,6,et,et,CON:coord,247,Crd,Crd,/V\,et
1500,247,7,briez,briez,ADJ:suj:masc:sg,247,Adj,Adj,C/V\,bref
1501,248,1,ce,ce,PRO:invar,248,Prn,Prn,C/(e)\,ce
1502,248,2,me,me,PRO:pers:obj:1:sg:unb,248,Prn,Prn$$,C/(e)\,me
1503,248,3,raconte,raconte,VER:pres:3:sg,248,Vfin,Vfin,C/V\.'C/V\.C/(e)\,raconter
1504,248,4,et,et,CON:coord,248,Crd,Crd,/V\,et
1505,248,5,dist,dist,VER:pres:3:sg,248,Vfin,Vfin,C/V\,dire
1506,248,6,mes,mes,DET:poss:suj:masc:sg,248,Det,Det,C/V\,mon
1507,248,7,briez,briez,NOM:suj:masc:sg,248,N,N,C/V\,bref
1508,249,1,qu,qu,PROCON,249,Sub,Sub,C/\,que
1509,249,2,au,au,PREDET:a:obj:masc:sg,249,Pre+Det,Pre+Det,/V\,à.le
1510,249,3,tans,tans,NOM:obj:masc:sg,249,N,N,C/V\,temps
1511,249,4,qu,qu,PROCON,249,Qux,Qux,C/\,que
1512,249,5,avoit,avoit,VER:impf:3:sg,249,Vfin,Vfin,/V\.'C/V\,avoir
1513,249,6,si,si,PROCON,249,Adv,Adv,C/V\,si
1514,249,7,grant,grant,ADJ:obj:femi:sg,249,Adj,Adj,C/V\,grand
1515,249,8,alee,alee,NOM:obj:femi:sg,249,N,N,/V\.'C/V\./(e)\,allée
1516,250,1,a,a,PRE,250,Pre,Pre,/V\,à
1517,250,2,soissons,soissons,NPR:obj:masc:sg,250,N,N,C/V\.'C/V\,Soissons
1518,250,3,la,la,DET:def:obj:femi:sg,250,Det,Det,C/V\,le
1519,250,4,bonne,bonne,ADJ:obj:femi:sg,250,Adj,Adj,'C/V\.C/(e)\,bon
1520,250,5,valee,valee,NOM:obj:femi:sg,250,N,N,C/V\.'C/V\./(e)\,vallée
1521,251,1,un,un,DET:ndf:obj:masc:sg,251,QIs,QIs,/V\,un
1522,251,2,chevalier,chevalier,NOM:obj:masc:sg,251,N,N,C/V\.C/V\.'C/V\,chevalier
1523,251,3,avoit,avoit,VER:impf:3:sg,251,Vfin,Vfin,/V\.'C/V\,avoir
1524,251,4,i,i,PRO:clit,251,Prn,Prn$$,/V\,y
1525,251,5,prez,prez,ADV,251,PrA,PrA,C/V\,près
1526,252,1,qui,qui,PROCON,252,Qux,Qux,C/V\,qui
1527,252,2,un,un,DET:ndf:obj:masc:sg,252,QIs,QIs,/V\,un
1528,252,3,bouvier,bouvier,NOM:obj:masc:sg,252,N,N,C/V\.'C/V\,bouvier
1529,252,4,gros,gros,ADJ:obj:masc:sg,252,Adj,Adj,C/V\,gros
1530,252,5,et,et,CON:coord,252,Crd,Crd,/V\,et
1531,252,6,espés,espés,ADJ:obj:masc:sg,252,Adj,Adj,/V\.'C/V\,épais
1532,253,1,avoit,avoit,VER:impf:3:sg,253,Vfin,Vfin,/V\.'C/V\,avoir
1533,253,2,qui,qui,PROCON,253,Qux,Qux,C/V\,qui
1534,253,3,avoit,avoit,VER:impf:3:sg,253,Vfin,Vfin,/V\.'C/V\,avoir
1535,253,4,non,non,NOM:obj:masc:sg,253,N,N,C/V\,nom
1536,253,5,buesars,buesars,NPR:suj:masc:sg,253,N,N,C/V\.'C/V\,Buesart
1537,254,1,estalufrez,estalufrez,VER:pper:masc:pl,254,Adj,Adj,/V\.C/V\.C/V\.'C/V\,estalufré
1538,254,2,ert,ert,VER:impf:3:sg,254,Vfin,Vfin,/V\,être
1539,254,3,et,et,CON:coord,254,Crd,Crd,/V\,et
1540,254,4,buisnars,buisnars,NOM:suj:masc:sg,254,N,N,C/V\.'C/V\,buisnart
1541,255,1,li,li,DET:def:suj:masc:sg,255,Det,Det,C/V\,le
1542,255,2,fol,fol,ADJ:suj:masc:sg,255,Adj,Adj,C/V\,fou
1543,255,3,vilainz,vilainz,ADJ:suj:masc:sg,255,Adj,Adj,C/V\.'C/V\,vilain
1544,255,4,de,de,PRE,255,Pre,Pre,C/(e)\,de
1545,255,5,fol,fol,ADJ:obj:masc:sg,255,Adj,Adj,C/V\,fou
1546,255,6,affaire,affaire,NOM:obj:masc:sg,255,N,N,/V\.'C/V\.C/(e)\,affaire
1547,256,1,les,les,DET:def:obj:femi:pl,256,Det,Det,C/V\,le
1548,256,2,festes,festes,NOM:obj:femi:pl,256,N,N,'C/V\.C/e\,feste
1549,256,3,quant,quant,ADV,256,Sub,Sub,C/V\,quand
1550,256,4,n,n,PRO:clit,256,Neg,Neg$$,C/\,ne
1551,256,5,avoit,avoit,VER:impf:3:sg,256,Vfin,Vfin,/V\.'C/V\,avoir
1552,256,6,que,que,PROCON,256,Qux,Qux,C/(e)\,que
1553,256,7,faire,faire,VER:infi,256,Vinf,Vinf,'C/V\.C/(e)\,faire
1554,257,1,avec,avec,PRE,257,PrA,PrA,/V\.'C/V\,avec
1555,257,2,compaignonz,compaignonz,NOM:obj:masc:pl,257,N,N,C/V\.C/V\.'C/V\,compagnon
1556,257,3,qu,qu,PROCON,257,Qux,Qux,C/\,que
1557,257,4,il,il,PRO:pers:suj:3:masc:sg:unb,257,Prn,Prn$,/V\,il
1558,257,5,avoit,avoit,VER:impf:3:sg,257,Vfin,Vfin,/V\.'C/V\,avoir
1559,258,1,au,au,PREDET:a:obj:masc:sg,258,Pre+Det,Pre+Det,/V\,à.le
1560,258,2,saint,saint,ADJ:obj:masc:sg,258,Adj,Adj,C/V\,saint
1561,258,3,soller,soller,NOM:obj:masc:sg,258,N,N,C/V\.'C/V\,soulier
1562,258,4,souvent,souvent,ADV,258,Adv,Adv,C/V\.'C/V\,souvent
1563,258,5,aloit,aloit,VER:impf:3:sg,258,Vfin,Vfin,/V\.'C/V\,aller
1564,259,1,au,au,PREDET:a:obj:masc:sg,259,Pre+Det,Pre+Det,/V\,à.le
1565,259,2,saint,saint,ADJ:obj:masc:sg,259,Adj,Adj,C/V\,saint
1566,259,3,soller,soller,NOM:obj:masc:sg,259,N,N,C/V\.'C/V\,soulier
1567,259,4,adez,adez,ADV,259,Adv,Adv,/V\.'C/V\,adès
1568,259,5,offroient,offroient,VER:impf:3:pl,259,Vfin,Vfin,/V\.'C/V\./e\,offrir
1569,260,1,si,si,DET:poss:suj:masc:pl,260,Det,Det,C/V\,son
1570,260,2,compaignon,compaignon,NOM:suj:masc:pl,260,N,N,C/V\.C/V\.'C/V\,compagnon
1571,260,3,quant,quant,ADV,260,Sub,Sub,C/V\,quand
1572,260,4,le,le,PRO:pers:obj:3:masc:sg:unb,260,Prn,Prn$$,C/(e)\,le
1573,260,5,baissoient,baissoient,VER:impf:3:pl,260,Vfin,Vfin,C/V\.'C/V\./e\,baiser
1574,261,1,il,il,PRO:pers:suj:3:masc:sg:unb,261,Prn,Prn$,/V\,il
1575,261,2,n,n,PRO:clit,261,Neg,Neg$$,C/\,ne
1576,261,3,offrist,offrist,VER:subi:3:sg,261,Vfin,Vfin,/V\.'C/V\,offrir
1577,261,4,ja,ja,ADV,261,Adv,Adv,C/V\,jà
1578,261,5,tant,tant,ADV,261,QIs,QIs,C/V\,tant
1579,261,6,i,i,PRO:clit,261,Prn,Prn$$,/V\,y
1580,261,7,venist,venist,VER:subi:3:sg,261,Vfin,Vfin,C/V\.'C/V\,venir
1581,262,1,por,por,PRE,262,Pre,Pre,C/V\,pour
1582,262,2,nule,nule,DET:ind:obj:femi:sg,262,QIs,QIs,'C/V\.C/(e)\,nul
1583,262,3,rien,rien,ADV,262,N,N,C/V\,rien
1584,262,4,qui,qui,PROCON,262,Qux,Qux,C/V\,qui
1585,262,5,avenist,avenist,VER:subi:3:sg,262,Vfin,Vfin,/V\.C/e\.'C/V\,avenir
1586,263,1,un,un,DET:ndf:obj:masc:sg,263,QIs,QIs,/V\,un
1587,263,2,jor,jor,NOM:obj:masc:sg,263,N,N,C/V\,jour
1588,263,3,avint,avint,VER:simp:3:sg,263,Vfin,Vfin,/V\.'C/V\,avenir
1589,263,4,quant,quant,ADV,263,Sub,Sub,C/V\,quand
1590,263,5,repairoient,repairoient,VER:impf:3:pl,263,Vfin,Vfin,C/V\.C/V\.'C/V\./e\,répairer
1591,264,1,que,que,PROCON,264,Sub,Sub,C/(e)\,que
1592,264,2,des,des,PREDET:de:obj:masc:pl,264,Pre+Det,Pre+Det,C/V\,de.le
1593,264,3,myracles,myracles,NOM:obj:masc:pl,264,N,N,C/V\.'C/V\.C/e\,miracle
1594,264,4,mout,mout,ADV,264,QIs,QIs,C/V\,moult
1595,264,5,parloient,parloient,VER:impf:3:pl,264,Vfin,Vfin,C/V\.'C/V\./e\,parler
1596,265,1,que,que,PROCON,265,Qux,Qux,C/(e)\,que
1597,265,2,diex,diex,NOM:suj:masc:sg,265,N,N,C/V\,dieu
1598,265,3,faisoit,faisoit,VER:impf:3:sg,265,Vfin,Vfin,C/V\.'C/V\,faire
1599,265,4,a,a,PRE,265,Pre,Pre,/V\,à
1600,265,5,nostre,nostre,DET:poss:obj:femi:sg,265,Det,Det,'C/V\.C/(e)\,notre
1601,265,6,dame,dame,NOM:obj:femi:sg,265,N,N,'C/V\.C/(e)\,dame
1602,266,1,ce,ce,PRO:invar,266,Prn,Prn,C/(e)\,ce
1603,266,2,dist,dist,VER:simp:3:sg,266,Vfin,Vfin,C/V\,dire
1604,266,3,li,li,DET:def:suj:masc:sg,266,Det,Det,C/V\,le
1605,266,4,uns,uns,DET:ndf:suj:masc:sg,266,QIs,QIs,/V\,un
1606,266,5,«,«,PON:cit,266,Pnc,Pnc,,«
