wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,versetype,subtype,syllabified
1472,214,2,vi,vi,237,Vfin,Vfin,voir,mix,---,C/V\
1473,214,3,vo,vo,237,Det,Det,votre,mix,---,C/V\
1474,214,4,face,face,237,N,N,face,mix,---,'C/V\.C/(e)\
1475,214,5,amourouse,amourouse,237,Adj,Adj,amoureux,mix,---,/V\.C/V\.'C/V\.C/(e)\
1476,214,6,et,et,237,Crd,Crd,et,mix,---,/V\
1477,214,7,polie,polie,237,Vpp,Vpp,polir,mix,---,C/V\.'C/V\./(e)\
1478,214,8,.,.,237,Pnc,Pnc,.,mix,---,
1479,215,1,et,et,238,Crd,Crd,et,mix,---,/V\
1480,215,2,si,si,238,Adv,Adv,si4,mix,---,C/V\
1481,215,3,puisse,puisse,238,Vfin,Vfin,pouvoir2,mix,---,'C/V\.C/(e)\
1482,215,4,jou,jou,238,Prn,Prn%,je,mix,---,C/V\
1483,215,5,joir,joir,238,Vinf,Vinf,jouir,mix,---,C/V\.'C/V\
1484,216,1,en,en,239,Pre,Pre,en,mix,---,/V\
1485,216,2,vo,vo,239,Det,Det,votre,mix,---,C/V\
1486,216,3,siervice,siervice,239,N,N,service,mix,---,C/V\.'C/V\.C/(e)\
1487,216,4,et,et,239,Crd,Crd,et,mix,---,/V\
1488,216,5,morir,morir,239,Vinf,Vinf,mourir,mix,---,C/V\.'C/V\
1489,216,6,—,—,239,Pnc,Pnc,—,mix,---,
1490,217,1,mout,mout,240,QIs,QIs,moult,mix,---,C/V\
1491,217,2,l',l',240,Prn,Prn$$,le,mix,---,C/\
1492,217,3,aim,aim,240,Vfin,Vfin,aimer,mix,---,/V\
1493,217,4,—,—,240,Pnc,Pnc,—,mix,---,
1494,217,5,de,de,240,Pre,Pre,de,mix,---,C/(e)\
1495,217,6,vostre,vostre,240,Det,Det,votre,mix,---,'C/V\.C/(e)\
1496,217,7,maisnie,maisnie,240,N,N,maisnie,mix,---,C/V\.'C/V\./(e)\
1497,217,8,!,!,240,Pnc,Pnc,!,mix,---,
1498,218,1,he,he,601,Exc,Exc,hé,mix,---,C/V\
1499,218,2,!,!,601,Pnc,Pnc,!,mix,---,
1500,218,3,las,las,601,Adj,Adj,las,mix,---,C/V\
1501,218,4,",",",",601,Pnc,Pnc,",",mix,---,
1502,218,5,il,il,601,Prn,Prn$,il,mix,---,/V\
1503,218,6,n',n',601,Neg,Neg,ne,mix,---,C/\
1504,218,7,est,est,601,Vfin,Vfin,être,mix,---,/V\
1505,218,8,mais,mais,601,Adv,Adv,mais,mix,---,C/V\
1506,218,9,nus,nus,601,QIs,QIs,nul,mix,---,C/V\
1507,218,10,ki,ki,601,Qux,Qux,qui,mix,---,C/V\
1508,218,11,n',n',601,Neg,Neg,ne,mix,---,C/\
1509,218,12,aint,aint,601,Vfin,Vfin,aimer,mix,---,/V\
1510,219,1,plus,plus,602,Adv,Adv,plus,mix,---,C/V\
1511,219,2,c',c',602,Sub,Sub,que,mix,---,C/\
1512,219,3,on,on,602,Prn,Prn$,on,mix,---,/V\
1513,219,4,ne,ne,602,Neg,Neg,ne,mix,---,C/(e)\
1514,219,5,deveroit,deveroit,602,Vfin,Vfin,devoir2,mix,---,C/V\.C/e\.'C/V\
1515,219,6,amer,amer,602,Vinf,Vinf,aimer,mix,---,/V\.'C/V\
1516,219,7,",",",",602,Pnc,Pnc,",",mix,---,
1517,220,1,et,et,603,Crd,Crd,et,mix,---,/V\
1518,220,2,de,de,603,Pre,Pre,de,mix,---,C/(e)\
1519,220,3,tant,tant,603,QIs,QIs,tant,mix,---,C/V\
1520,220,4,me,me,603,Prn,Prn$$,me,mix,---,C/(e)\
1521,220,5,tieng,tieng,603,Vfin,Vfin,tenir,mix,---,C/V\
1522,220,6,pour,pour,603,Pre,Pre,pour,mix,---,C/V\
1523,220,7,ataint,ataint,603,Vpp,Vpp,atteindre,mix,---,/V\.'C/V\
1524,221,1,ch',ch',604,Sub,Sub,que,mix,---,C/\
1525,221,2,ains,ains,604,Adv,Adv,ains,mix,---,/V\
1526,221,3,pour,pour,604,Pre,Pre,pour,mix,---,C/V\
1527,221,4,feme,feme,604,N,N,femme,mix,---,'C/V\.C/(e)\
1528,221,5,enpris,enpris,604,Vpp,Vpp,emprendre,mix,---,/V\.'C/V\
1529,221,6,a,a,604,Pre,Pre,à,mix,---,/V\
1530,221,7,chanter,chanter,604,Vinf,Vinf,chanter,mix,---,C/V\.'C/V\
1531,221,8,.,.,604,Pnc,Pnc,.,mix,---,
1532,222,1,car,car,605,Crd,Crd,car,mix,---,C/V\
1533,222,2,ore,ore,605,Adv,Adv,or2,mix,---,'/V\.C/(e)\
1534,222,3,m',m',605,Prn,Prn$$,me,mix,---,C/\
1535,222,4,en,en,605,Prn,Prn$$,en2,mix,---,/V\
1536,222,5,couvient,couvient,605,Vfin,Vfin,convenir,mix,---,C/V\.'C/V\
1537,222,6,plourer,plourer,605,Vinf,Vinf,pleurer,mix,---,C/V\.'C/V\
1538,223,1,par,par,606,Pre,Pre,par,mix,---,C/V\
1539,223,2,lor,lor,606,Det,Det,leur2,mix,---,C/V\
1540,223,3,boidie,boidie,606,N,N,boisdie,mix,---,C/V\.'C/V\./(e)\
1541,223,4,:,:,606,Pnc,Pnc,:,mix,---,
1542,224,1,escole,escole,607,N,N,école,mix,---,/V\.'C/V\.C/(e)\
1543,224,2,",",",",607,Pnc,Pnc,",",mix,---,
1544,224,3,amis,amis,607,N,N,ami,mix,---,/V\.'C/V\
1545,224,4,et,et,607,Crd,Crd,et,mix,---,/V\
1546,224,5,seignourie,seignourie,607,N,N,seigneurie,mix,---,C/V\.C/V\.'C/V\./(e)\
1547,225,1,ai,ai,608,Vfin,Vfin,avoir,mix,---,/V\
1548,225,2,tout,tout,608,QIs,QIs,tout,mix,---,C/V\
1549,225,3,mis,mis,608,Vpp,Vpp,mettre,mix,---,C/V\
1550,225,4,en,en,608,Pre,Pre,en,mix,---,/V\
1551,225,5,eles,eles,608,Prn,Prn,elle,mix,---,'/V\.C/e\
1552,225,6,anter,anter,608,Vinf,Vinf,enter,mix,---,/V\.'C/V\
1553,225,7,.,.,608,Pnc,Pnc,.,mix,---,
1554,226,1,en,en,609,Pre,Pre,en,mix,---,/V\
1555,226,2,amor,amor,609,N,N,amour,mix,---,/V\.'C/V\
1556,226,3,amertume,amertume,609,N,N,amertume,mix,---,/V\.C/V\.'C/V\.C/(e)\
1557,226,4,maint,maint,609,Vfin,Vfin,mener,mix,---,C/V\
1558,227,1,et,et,610,Crd,Crd,et,mix,---,/V\
1559,227,2,de,de,610,Pre,Pre,de,mix,---,C/(e)\
1560,227,3,la,la,610,Adv,Adv,là,mix,---,C/V\
1561,227,4,vient,vient,610,Vfin,Vfin,venir,mix,---,C/V\
1562,227,5,au,au,610,Pre+Det,Pre+Det,à.le,mix,---,/V\
1563,227,6,droit,droit,610,N,N,droit,mix,---,C/V\
1564,227,7,parler,parler,610,Vinf,Vinf,parler,mix,---,C/V\.'C/V\
1565,227,8,.,.,610,Pnc,Pnc,.,mix,---,
1566,228,1,amors,amors,611,N,N,amour,mix,---,/V\.'C/V\
1567,228,2,le,le,611,Det,Det,le,mix,---,C/(e)\
1568,228,3,sens,sens,611,N,N,sens,mix,---,C/V\
1569,228,4,loie,loie,611,Vfin,Vfin,lier,mix,---,'C/V\./(e)\
1570,228,5,et,et,611,Crd,Crd,et,mix,---,/V\
1571,228,6,estaint,estaint,611,Vfin,Vfin,éteindre,mix,---,/V\.'C/V\
1572,228,7,",",",",611,Pnc,Pnc,",",mix,---,
1573,229,1,amours,amours,612,N,N,amour,mix,---,/V\.'C/V\
1574,229,2,fait,fait,612,Vfin,Vfin,faire,mix,---,C/V\
1575,229,3,cuidier,cuidier,612,Vinf,Vinf,cuider,mix,---,C/V\.'C/V\
1576,229,4,et,et,612,Crd,Crd,et,mix,---,/V\
1577,229,5,sanler,sanler,612,Vinf,Vinf,sembler,mix,---,C/V\.'C/V\
1578,230,1,ke,ke,613,Sub,Sub,que,mix,---,C/(e)\
1579,230,2,chou,chou,613,Prn,Prn$,ce,mix,---,C/V\
1580,230,3,soit,soit,613,Vfin,Vfin,être,mix,---,C/V\
1581,230,4,sens,sens,613,N,N,sens,mix,---,C/V\
1582,230,5,de,de,613,Pre,Pre,de,mix,---,C/(e)\
1583,230,6,chou,chou,613,Prn,Prn,ce,mix,---,C/V\
1584,230,7,outrer,outrer,613,Vinf,Vinf,outrer,mix,---,/V\.'C/V\
1585,231,1,ki,ki,614,Qux,Qux,qui,mix,---,C/V\
1586,231,2,est,est,614,Vfin,Vfin,être,mix,---,/V\
1587,231,3,folie,folie,614,N,N,folie,mix,---,C/V\.'C/V\./(e)\
1588,231,4,",",",",614,Pnc,Pnc,",",mix,---,
1589,232,1,et,et,615,Crd,Crd,et,mix,---,/V\
1590,232,2,de,de,615,Pre,Pre,de,mix,---,C/(e)\
1591,232,3,sens,sens,615,N,N,sens,mix,---,C/V\
1592,232,4,que,que,615,Sub,Sub,que,mix,---,C/(e)\
1593,232,5,chou,chou,615,Prn,Prn$,ce,mix,---,C/V\
1594,232,6,soit,soit,615,Vfin,Vfin,être,mix,---,C/V\
1595,232,7,sotie,sotie,615,N,N,sotie,mix,---,C/V\.'C/V\./(e)\
1596,232,8,:,:,615,Pnc,Pnc,:,mix,---,
1597,233,1,et,et,616,Crd,Crd,et,mix,---,/V\
1598,233,2,ki,ki,616,Qux,Qux,qui,mix,---,C/V\
1599,233,3,plus,plus,616,Adv,Adv,plus,mix,---,C/V\
1600,233,4,set,set,616,Vfin,Vfin,savoir,mix,---,C/V\
1601,233,5,mains,mains,616,Adv,Adv,moins,mix,---,C/V\
1602,233,6,i,i,616,Prn,Prn$$,y2,mix,---,/V\
1603,233,7,voit,voit,616,Vfin,Vfin,voir,mix,---,C/V\
1604,233,8,cler,cler,616,Adj,Adj,clair,mix,---,C/V\
1605,233,9,.,.,616,Pnc,Pnc,.,mix,---,
1606,234,1,ne,ne,617,Crd,Crd,ne2,mix,---,C/(e)\
1607,234,2,nus,nus,617,QIs,QIs,nul,mix,---,C/V\
1608,234,3,par,par,617,Pre,Pre,par,mix,---,C/V\
1609,234,4,biel,biel,617,Adj,Adj,bel,mix,---,C/V\
1610,234,5,siervir,siervir,617,Vinf,Vinf,servir,mix,---,C/V\.'C/V\
1611,234,6,n',n',617,Neg,Neg,ne,mix,---,C/\
1612,234,7,i,i,617,Prn,Prn$$,y2,mix,---,/V\
1613,234,8,vaint,vaint,617,Vfin,Vfin,vaincre,mix,---,C/V\
1614,235,1,ne,ne,618,Crd,Crd,ne2,mix,---,C/(e)\
1615,235,2,par,par,618,Pre,Pre,par,mix,---,C/V\
1616,235,3,se,se,618,Det,Det,son4,mix,---,C/(e)\
1617,235,4,dame,dame,618,N,N,dame,mix,---,'C/V\.C/(e)\
1618,235,5,foi,foi,618,N,N,foi,mix,---,C/V\
1619,235,6,porter,porter,618,Vinf,Vinf,porter,mix,---,C/V\.'C/V\
1620,235,7,",",",",618,Pnc,Pnc,",",mix,---,
1621,236,1,mais,mais,619,Crd,Crd,mais,mix,---,C/V\
1622,236,2,li,li,619,Det,Det,le,mix,---,C/V\
1623,236,3,trechieres,trechieres,619,N,N,tricheur,mix,---,C/V\.'C/V\.C/e\
1624,236,4,ki,ki,619,Qux,Qux,qui,mix,---,C/V\
1625,236,5,se,se,619,Prn,Prn$$,se,mix,---,C/(e)\
1626,236,6,faint,faint,619,Vfin,Vfin,feindre,mix,---,C/V\
1627,237,1,et,et,620,Crd,Crd,et,mix,---,/V\
1628,237,2,ki,ki,620,Qux,Qux,qui,mix,---,C/V\
1629,237,3,set,set,620,Vfin,Vfin,savoir,mix,---,C/V\
1630,237,4,mentir,mentir,620,Vinf,Vinf,mentir,mix,---,C/V\.'C/V\
1631,237,5,et,et,620,Crd,Crd,et,mix,---,/V\
1632,237,6,giller,giller,620,Vinf,Vinf,guiler,mix,---,C/V\.'C/V\
1633,238,1,u,u,621,Crd,Crd,ou,mix,---,/V\
1634,238,2,ki,ki,621,Qux,Qux,qui,mix,---,C/V\
1635,238,3,a,a,621,Vfin,Vfin,avoir,mix,---,/V\
1636,238,4,asés,asés,621,Adv,Adv,assez,mix,---,/V\.'C/V\
1637,238,5,a,a,621,Pre,Pre,à,mix,---,/V\
1638,238,6,douner,douner,621,Vinf,Vinf,donner,mix,---,C/V\.'C/V\
1639,238,7,:,:,621,Pnc,Pnc,:,mix,---,
1640,239,1,tel,tel,622,Adj,Adj,tel,mix,---,C/V\
1641,239,2,ont,ont,622,Vfin,Vfin,avoir,mix,---,/V\
1642,239,3,amie,amie,622,N,N,ami,mix,---,/V\.'C/V\./(e)\
1643,239,4,.,.,622,Pnc,Pnc,.,mix,---,
1644,240,1,et,et,623,Crd,Crd,et,mix,---,/V\
1645,240,2,li,li,623,Det,Det,le,mix,---,C/V\
1646,240,3,bons,bons,623,Adj,Adj,bon,mix,---,C/V\
1647,240,4,cuers,cuers,623,N,N,coeur,mix,---,C/V\
1648,240,5,honteus,honteus,623,Adj,Adj,honteux,mix,---,C/V\.'C/V\
1649,240,6,mendie,mendie,623,Vfin,Vfin,mendier,mix,---,C/V\.'C/V\./(e)\
1650,241,1,ki,ki,624,Qux,Qux,qui,mix,---,C/V\
1651,241,2,n',n',624,Neg,Neg,ne,mix,---,C/\
1652,241,3,ose,ose,624,Vfin,Vfin,oser,mix,---,'/V\.C/(e)\
1653,241,4,proier,proier,624,Vinf,Vinf,prier,mix,---,C/V\.'C/V\
1654,241,5,ne,ne,624,Crd,Crd,ne2,mix,---,C/(e)\
1655,241,6,rouver,rouver,624,Vinf,Vinf,rover,mix,---,C/V\.'C/V\
1656,241,7,.,.,624,Pnc,Pnc,.,mix,---,
1657,242,1,en,en,625,Pre,Pre,en,mix,---,/V\
1658,242,2,amour,amour,625,N,N,amour,mix,---,/V\.'C/V\
1659,242,3,a,a,625,Vfin,Vfin,avoir,mix,---,/V\
1660,242,4,de,de,625,Pre,Pre,de,mix,---,C/(e)\
1661,242,5,vises,vises,625,N,N,vice,mix,---,'C/V\.C/e\
1662,242,6,maint,maint,625,QIs,QIs,maint,mix,---,C/V\
1663,242,7,",",",",625,Pnc,Pnc,",",mix,---,
1664,243,1,mais,mais,626,Crd,Crd,mais,mix,---,C/V\
1665,243,2,nus,nus,626,QIs,QIs,nul,mix,---,C/V\
1666,243,3,n',n',626,Neg,Neg,ne,mix,---,C/\
1667,243,4,i,i,626,Prn,Prn$$,y2,mix,---,/V\
1668,243,5,fait,fait,626,Vfin,Vfin,faire,mix,---,C/V\
1669,243,6,tant,tant,626,QIs,QIs,tant,mix,---,C/V\
1670,243,7,a,a,626,Pre,Pre,à,mix,---,/V\
1671,243,8,blasmer,blasmer,626,Vinf,Vinf,blâmer,mix,---,C/V\.'C/V\
1672,244,1,ke,ke,627,Sub,Sub,que,mix,---,C/(e)\
1673,244,2,chou,chou,627,Prn,Prn,ce,mix,---,C/V\
1674,244,3,que,que,627,Qux,Qux,que,mix,---,C/(e)\
1675,244,4,feme,feme,627,N,N,femme,mix,---,'C/V\.C/(e)\
1676,244,5,cange,cange,627,Vfin,Vfin,changer,mix,---,'C/V\.C/(e)\
1677,244,6,et,et,627,Crd,Crd,et,mix,---,/V\
1678,244,7,faint,faint,627,Vfin,Vfin,feindre,mix,---,C/V\
1679,244,8,",",",",627,Pnc,Pnc,",",mix,---,
1680,245,1,c',c',628,Sub,Sub,que,mix,---,C/\
1681,245,2,on,on,628,Prn,Prn$,on,mix,---,/V\
1682,245,3,ne,ne,628,Neg,Neg,ne,mix,---,C/(e)\
1683,245,4,se,se,628,Prn,Prn$$,se,mix,---,C/(e)\
1684,245,5,poet,poet,628,Vfin,Vfin,pouvoir2,mix,---,C/V\
1685,245,6,en,en,628,Pre,Pre,en,mix,---,/V\
1686,245,7,li,li,628,Prn,Prn,li,mix,---,C/V\
1687,245,8,fïer,fïer,628,Vinf,Vinf,fier2,mix,---,C/V\.'C/V\
1688,245,9,:,:,628,Pnc,Pnc,:,mix,---,
1689,246,1,chi,chi,629,Qux,Qux,qui,mix,---,C/V\
1690,246,2,aime,aime,629,Vfin,Vfin,aimer,mix,---,'/V\.C/(e)\
1691,246,3,ore,ore,629,Adv,Adv,or2,mix,---,'/V\.C/(e)\
1692,246,4,",",",",629,Pnc,Pnc,",",mix,---,
1693,246,5,chi,chi,629,Qux,Qux,qui,mix,---,C/V\
1694,246,6,laist,laist,629,Vfin,Vfin,laisser,mix,---,C/V\
1695,246,7,ester,ester,629,Vinf,Vinf,ester,mix,---,/V\.'C/V\
1696,246,8,—,—,629,Pnc,Pnc,—,mix,---,
1697,247,1,chou,chou,630,Prn,Prn$,ce,mix,---,C/V\
1698,247,2,n',n',630,Neg,Neg,ne,mix,---,C/\
1699,247,3,est,est,630,Vfin,Vfin,être,mix,---,/V\
1700,247,4,pas,pas,630,Neg,Neg,pas,mix,---,C/V\
1701,247,5,vie,vie,630,N,N,vie,mix,---,'C/V\./(e)\
1702,247,6,.,.,630,Pnc,Pnc,.,mix,---,
1703,248,1,amours,amours,631,N,N,amour,mix,---,/V\.'C/V\
1704,248,2,",",",",631,Pnc,Pnc,",",mix,---,
1705,248,3,vous,vous,631,Prn,Prn$,vous,mix,---,C/V\
1706,248,4,soiés,soiés,631,Vfin,Vfin,être,mix,---,C/V\.'C/V\
1707,248,5,li,li,631,Det,Det,le,mix,---,C/V\
1708,248,6,hounie,hounie,631,Vpp,Vpp,honnir,mix,---,C/V\.'C/V\./e\
1709,248,7,",",",",631,Pnc,Pnc,",",mix,---,
1710,249,1,se,se,632,Sub,Sub,si3,mix,---,C/(e)\
1711,249,2,ne,ne,632,Neg,Neg,ne,mix,---,C/(e)\
1712,249,3,leur,leur,632,Prn,Prn$$,leur,mix,---,C/V\
1713,249,4,faites,faites,632,Vfin,Vfin,faire,mix,---,'C/V\.C/e\
1714,249,5,comparer,comparer,632,Vinf,Vinf,comparer,mix,---,C/V\.C/V\.'C/V\
1715,249,6,.,.,632,Pnc,Pnc,.,mix,---,
1716,250,1,cuer,cuer,633,N,N,coeur,mix,---,C/V\
1717,250,2,qui,qui,633,Qux,Qux,qui,mix,---,C/V\
1718,250,3,bien,bien,633,Adv,Adv,bien,mix,---,C/V\
1719,250,4,sont,sont,633,Vfin,Vfin,être,mix,---,C/V\
1720,250,5,d',d',633,Pre,Pre,de,mix,---,C/\
1721,250,6,amour,amour,633,N,N,amour,mix,---,/V\.'C/V\
1722,250,7,empraint,empraint,633,Vpp,Vpp,empreindre,mix,---,/V\.'C/V\
1723,251,1,doivent,doivent,634,Vfin,Vfin,devoir2,mix,---,'C/V\.C/e\
1724,251,2,leur,leur,634,Det,Det,leur2,mix,---,C/V\
1725,251,3,vie,vie,634,N,N,vie,mix,---,'C/V\./(e)\
1726,251,4,ensi,ensi,634,Adv,Adv,ainsi,mix,---,/V\.'C/V\
1727,251,5,mener,mener,634,Vinf,Vinf,mener,mix,---,C/V\.'C/V\
1728,251,6,:,:,634,Pnc,Pnc,:,mix,---,
1729,252,1,se,se,635,Sub,Sub,si3,mix,---,C/(e)\
1730,252,2,celle,celle,635,Dem,Dem,cil,mix,---,'C/V\.C/(e)\
1731,252,3,tient,tient,635,Vfin,Vfin,tenir,mix,---,C/V\
1732,252,4,trop,trop,635,Adv,Adv,trop,mix,---,C/V\
1733,252,5,et,et,635,Crd,Crd,et,mix,---,/V\
1734,252,6,destraint,destraint,635,Vfin,Vfin,destreindre,mix,---,C/V\.'C/V\
1735,253,1,son,son,636,Det,Det,son4,mix,---,C/V\
1736,253,2,ami,ami,636,N,N,ami,mix,---,/V\.'C/V\
1737,253,3,",",",",636,Pnc,Pnc,",",mix,---,
1738,253,4,cils,cils,636,Dem,Dem,cil,mix,---,C/V\
1739,253,5,doit,doit,636,Vfin,Vfin,devoir2,mix,---,C/V\
1740,253,6,endurer,endurer,636,Vinf,Vinf,endurer,mix,---,/V\.C/V\.'C/V\
1741,253,7,",",",",636,Pnc,Pnc,",",mix,---,
1742,254,1,et,et,637,Crd,Crd,et,mix,---,/V\
1743,254,2,celle,celle,637,Dem,Dem,cil,mix,---,'C/V\.C/(e)\
1744,254,3,aussi,aussi,637,Adv,Adv,aussi,mix,---,/V\.'C/V\
1745,254,4,s',s',637,Sub,Sub,si3,mix,---,C/\
1746,254,5,elle,elle,637,Prn,Prn$,elle,mix,---,'/V\.C/(e)\
1747,254,6,ot,ot,637,Vfin,Vfin,ouïr,mix,---,/V\
1748,254,7,bourder,bourder,637,Vinf,Vinf,bourder,mix,---,C/V\.'C/V\
1749,255,1,gent,gent,638,N,N,gent,mix,---,C/V\
1750,255,2,par,par,638,Pre,Pre,par,mix,---,C/V\
1751,255,3,envie,envie,638,N,N,envie,mix,---,/V\.'C/V\./(e)\
1752,255,4,.,.,638,Pnc,Pnc,.,mix,---,
1753,256,1,partir,partir,639,Vinf,Vinf,partir,mix,---,C/V\.'C/V\
1754,256,2,n',n',639,Neg,Neg,ne,mix,---,C/\
1755,256,3,en,en,639,Prn,Prn$$,en2,mix,---,/V\
1756,256,4,doivent,doivent,639,Vfin,Vfin,devoir2,mix,---,'C/V\.C/e\
1757,256,5,pour,pour,639,Pre,Pre,pour,mix,---,C/V\
1758,256,6,ce,ce,639,Prn,Prn,ce,mix,---,C/(e)\
1759,256,7,mie,mie,639,Neg,Neg,mie3,mix,---,'C/V\./(e)\
1760,256,8,",",",",639,Pnc,Pnc,",",mix,---,
1761,257,1,ains,ains,640,Crd,Crd,ains,mix,---,/V\
1762,257,2,doit,doit,640,Vfin,Vfin,devoir2,mix,---,C/V\
1763,257,3,li,li,640,Det,Det,le,mix,---,C/V\
1764,257,4,uns,uns,640,QIs,QIs,un,mix,---,/V\
1765,257,5,l',l',640,Det,Det,le,mix,---,C/\
1766,257,6,autre,autre,640,Adj,Adj,autre,mix,---,'/V\.C/(e)\
1767,257,7,amender,amender,640,Vinf,Vinf,amender,mix,---,/V\.C/V\.'C/V\
1768,257,8,.,.,640,Pnc,Pnc,.,mix,---,
1769,258,1,je,je,641,Prn,Prn$,je,mix,---,C/(e)\
1770,258,2,ne,ne,641,Neg,Neg,ne,mix,---,C/(e)\
1771,258,3,me,me,641,Prn,Prn$$,me,mix,---,C/(e)\
1772,258,4,doi,doi,641,Vfin,Vfin,devoir2,mix,---,C/V\
1773,258,5,d',d',641,Pre,Pre,de,mix,---,C/\
1774,258,6,amour,amour,641,N,N,amour,mix,---,/V\.'C/V\
1775,258,7,blasmer,blasmer,641,Vinf,Vinf,blâmer,mix,---,C/V\.'C/V\
1776,258,8,",",",",641,Pnc,Pnc,",",mix,---,
1777,259,1,quoi,quoi,642,Qux,Qux,que,mix,---,C/V\
1778,259,2,que,que,642,Qux,Qux,que,mix,---,C/(e)\
1779,259,3,je,je,642,Prn,Prn$,je,mix,---,C/(e)\
1780,259,4,die,die,642,Vfin,Vfin,dire,mix,---,'C/V\./(e)\
1781,259,5,",",",",642,Pnc,Pnc,",",mix,---,
1782,260,1,més,més,643,Crd,Crd,mais,mix,---,C/V\
1783,260,2,par,par,643,Pre,Pre,par,mix,---,C/V\
1784,260,3,droite,droite,643,Adj,Adj,droit2,mix,---,'C/V\.C/(e)\
1785,260,4,forssenerie,forssenerie,643,N,N,forcenerie,mix,---,C/V\.C/V\.C/e\.'C/V\./(e)\
1786,261,1,me,me,644,Prn,Prn$$,me,mix,---,C/(e)\
1787,261,2,couvient,couvient,644,Vfin,Vfin,convenir,mix,---,C/V\.'C/V\
1788,261,3,ainsi,ainsi,644,Adv,Adv,ainsi,mix,---,/V\.'C/V\
1789,261,4,demener,demener,644,Vinf,Vinf,démener,mix,---,C/V\.C/e\.'C/V\
1790,261,5,.,.,644,Pnc,Pnc,.,mix,---,
1791,262,1,tant,tant,1501,QIs,QIs,tant,mix,---,C/V\
1792,262,2,me,me,1501,Prn,Prn$$,me,mix,---,C/(e)\
1793,262,3,plaist,plaist,1501,Vfin,Vfin,plaire,mix,---,C/V\
1794,262,4,vivre,vivre,1501,Vinf,Vinf,vivre,mix,---,'C/V\.C/(e)\
1795,262,5,en,en,1501,Pre,Pre,en,mix,---,/V\
1796,262,6,amoureus,amoureus,1501,Adj,Adj,amoureux,mix,---,/V\.C/V\.'C/V\
1797,262,7,dangier,dangier,1501,N,N,danger,mix,---,C/V\.C/<V>\.'/V\
1798,263,1,qu',qu',1502,Sub,Sub,que,mix,---,C/\
1799,263,2,a,a,1502,Pre,Pre,à,mix,---,/V\
1800,263,3,painnes,painnes,1502,N,N,peine,mix,---,'C/V\.C/e\
1801,263,4,ai,ai,1502,Vfin,Vfin,avoir,mix,---,/V\
1802,263,5,pensee,pensee,1502,Vpp,Vpp,penser,mix,---,C/V\.'C/V\./(e)\
1803,263,6,a,a,1502,Pre,Pre,à,mix,---,/V\
1804,263,7,guerredon,guerredon,1502,N,N,guerdon,mix,---,C/V\.C/e\.'C/V\
1805,263,8,",",",",1502,Pnc,Pnc,",",mix,---,
1806,264,1,si,si,1503,Adv,Adv,si4,mix,---,C/V\
1807,264,2,ne,ne,1503,Neg,Neg,ne,mix,---,C/(e)\
1808,264,3,chant,chant,1503,Vfin,Vfin,chanter,mix,---,C/V\
1809,264,4,pas,pas,1503,Neg,Neg,pas,mix,---,C/V\
1810,264,5,pour,pour,1503,Pre,Pre,pour,mix,---,C/V\
1811,264,6,mes,mes,1503,Det,Det,mon,mix,---,C/V\
1812,264,7,maus,maus,1503,N,N,mal,mix,---,C/V\
1813,264,8,alegier,alegier,1503,Vinf,Vinf,alléger,mix,---,/V\.C/V\.'C/V\
1814,264,9,",",",",1503,Pnc,Pnc,",",mix,---,
1815,265,1,quar,quar,1504,Crd,Crd,car,mix,---,C/V\
1816,265,2,je,je,1504,Prn,Prn$,je,mix,---,C/(e)\
1817,265,3,n',n',1504,Neg,Neg,ne,mix,---,C/\
1818,265,4,en,en,1504,Prn,Prn$$,en2,mix,---,/V\
1819,265,5,plaing,plaing,1504,Vfin,Vfin,plaindre,mix,---,C/V\
1820,265,6,fors,fors,1504,PrA,PrA,hors,mix,---,C/V\
1821,265,7,la,la,1504,Det,Det,le,mix,---,C/V\
1822,265,8,male,male,1504,Adj,Adj,mal2,mix,---,'C/V\.C/(e)\
1823,265,9,foison,foison,1504,N,N,foison,mix,---,C/V\.'C/V\
1824,265,10,.,.,1504,Pnc,Pnc,.,mix,---,
1825,266,1,travail,travail,1505,N,N,travail,mix,---,C/V\.'C/V\
1826,266,2,qui,qui,1505,Qux,Qux,qui,mix,---,C/V\
1827,266,3,plaist,plaist,1505,Vfin,Vfin,plaire,mix,---,C/V\
1828,266,4,ne,ne,1505,Neg,Neg,ne,mix,---,C/(e)\
1829,266,5,doit,doit,1505,Vfin,Vfin,devoir2,mix,---,C/V\
1830,266,6,on,on,1505,Prn,Prn%,on,mix,---,/V\
1831,266,7,par,par,1505,Pre,Pre,par,mix,---,C/V\
1832,266,8,raison,raison,1505,N,N,raison,mix,---,C/V\.'C/V\
1833,267,1,conter,conter,1506,Vinf,Vinf,conter,mix,---,C/V\.'C/V\
1834,267,2,pour,pour,1506,Pre,Pre,pour,mix,---,C/V\
1835,267,3,haschie,haschie,1506,N,N,haschie,mix,---,C/V\.'C/V\./(e)\
1836,267,4,:,:,1506,Pnc,Pnc,:,mix,---,
1837,268,1,li,li,1507,Det,Det,le,mix,---,C/V\
1838,268,2,mal,mal,1507,N,N,mal,mix,---,C/V\
1839,268,3,d',d',1507,Pre,Pre,de,mix,---,C/\
1840,268,4,amourouse,amourouse,1507,Adj,Adj,amoureux,mix,---,/V\.C/V\.'C/V\.C/(e)\
